id,microserviceName,URI,connectionTypes,duplicate,creationTime,pattern,role,connections
77,LoadBalancingService15,http://localhost:9087/api/LoadBalancingService15,GET ,false,77,LoadBalanceing,LoadBalancingService,POST http://localhost:9088/api/ProviderService62 PUT http://localhost:9088/api/ProviderService62 GET http://localhost:9088/api/ProviderService62 POST http://localhost:9089/api/ProviderService63 PUT http://localhost:9089/api/ProviderService63 GET http://localhost:9089/api/ProviderService63 
78,ProviderService62,http://localhost:9088/api/ProviderService62,POST PUT GET ,false,78,LoadBalanceing,ProviderService,
79,ProviderService63,http://localhost:9089/api/ProviderService63,POST PUT GET ,false,79,LoadBalanceing,ProviderService,
80,LoadBalancingService16,http://localhost:9090/api/LoadBalancingService16,GET ,false,80,LoadBalanceing,LoadBalancingService,POST http://localhost:9091/api/ProviderService64 PUT http://localhost:9091/api/ProviderService64 GET http://localhost:9091/api/ProviderService64 POST http://localhost:9092/api/ProviderService65 PUT http://localhost:9092/api/ProviderService65 GET http://localhost:9092/api/ProviderService65 POST http://localhost:9093/api/ProviderService66 PUT http://localhost:9093/api/ProviderService66 GET http://localhost:9093/api/ProviderService66 POST http://localhost:9094/api/ProviderService67 PUT http://localhost:9094/api/ProviderService67 GET http://localhost:9094/api/ProviderService67 POST http://localhost:9095/api/ProviderService68 PUT http://localhost:9095/api/ProviderService68 GET http://localhost:9095/api/ProviderService68 POST http://localhost:9096/api/ProviderService69 PUT http://localhost:9096/api/ProviderService69 GET http://localhost:9096/api/ProviderService69 
81,ProviderService64,http://localhost:9091/api/ProviderService64,POST PUT GET ,false,81,LoadBalanceing,ProviderService,
82,ProviderService65,http://localhost:9092/api/ProviderService65,POST PUT GET ,false,82,LoadBalanceing,ProviderService,
83,ProviderService66,http://localhost:9093/api/ProviderService66,POST PUT GET ,false,83,LoadBalanceing,ProviderService,
84,ProviderService67,http://localhost:9094/api/ProviderService67,POST PUT GET ,false,84,LoadBalanceing,ProviderService,
85,ProviderService68,http://localhost:9095/api/ProviderService68,POST PUT GET ,false,85,LoadBalanceing,ProviderService,
86,ProviderService69,http://localhost:9096/api/ProviderService69,POST PUT GET ,false,86,LoadBalanceing,ProviderService,
87,LoadBalancingService17,http://localhost:9097/api/LoadBalancingService17,GET ,false,87,LoadBalanceing,LoadBalancingService,POST http://localhost:9098/api/ProviderService70 PUT http://localhost:9098/api/ProviderService70 GET http://localhost:9098/api/ProviderService70 POST http://localhost:9099/api/ProviderService71 PUT http://localhost:9099/api/ProviderService71 GET http://localhost:9099/api/ProviderService71 POST http://localhost:9100/api/ProviderService72 PUT http://localhost:9100/api/ProviderService72 GET http://localhost:9100/api/ProviderService72 POST http://localhost:9101/api/ProviderService73 PUT http://localhost:9101/api/ProviderService73 GET http://localhost:9101/api/ProviderService73 POST http://localhost:9102/api/ProviderService74 PUT http://localhost:9102/api/ProviderService74 GET http://localhost:9102/api/ProviderService74 
88,ProviderService70,http://localhost:9098/api/ProviderService70,POST PUT GET ,false,88,LoadBalanceing,ProviderService,
89,ProviderService71,http://localhost:9099/api/ProviderService71,POST PUT GET ,false,89,LoadBalanceing,ProviderService,
90,ProviderService72,http://localhost:9100/api/ProviderService72,POST PUT GET ,false,90,LoadBalanceing,ProviderService,
91,ProviderService73,http://localhost:9101/api/ProviderService73,POST PUT GET ,false,91,LoadBalanceing,ProviderService,
92,ProviderService74,http://localhost:9102/api/ProviderService74,POST PUT GET ,false,92,LoadBalanceing,ProviderService,
93,LoadBalancingService18,http://localhost:9103/api/LoadBalancingService18,GET ,false,93,LoadBalanceing,LoadBalancingService,POST http://localhost:9104/api/ProviderService75 PUT http://localhost:9104/api/ProviderService75 GET http://localhost:9104/api/ProviderService75 POST http://localhost:9105/api/ProviderService76 PUT http://localhost:9105/api/ProviderService76 GET http://localhost:9105/api/ProviderService76 POST http://localhost:9106/api/ProviderService77 PUT http://localhost:9106/api/ProviderService77 GET http://localhost:9106/api/ProviderService77 POST http://localhost:9107/api/ProviderService78 PUT http://localhost:9107/api/ProviderService78 GET http://localhost:9107/api/ProviderService78 POST http://localhost:9108/api/ProviderService79 PUT http://localhost:9108/api/ProviderService79 GET http://localhost:9108/api/ProviderService79 
94,ProviderService75,http://localhost:9104/api/ProviderService75,POST PUT GET ,false,94,LoadBalanceing,ProviderService,
95,ProviderService76,http://localhost:9105/api/ProviderService76,POST PUT GET ,false,95,LoadBalanceing,ProviderService,
96,ProviderService77,http://localhost:9106/api/ProviderService77,POST PUT GET ,false,96,LoadBalanceing,ProviderService,
97,ProviderService78,http://localhost:9107/api/ProviderService78,POST PUT GET ,false,97,LoadBalanceing,ProviderService,
98,ProviderService79,http://localhost:9108/api/ProviderService79,POST PUT GET ,false,98,LoadBalanceing,ProviderService,
99,LoadBalancingService19,http://localhost:9109/api/LoadBalancingService19,GET ,false,99,LoadBalanceing,LoadBalancingService,POST http://localhost:9110/api/ProviderService80 PUT http://localhost:9110/api/ProviderService80 GET http://localhost:9110/api/ProviderService80 POST http://localhost:9111/api/ProviderService81 PUT http://localhost:9111/api/ProviderService81 GET http://localhost:9111/api/ProviderService81 POST http://localhost:9112/api/ProviderService82 PUT http://localhost:9112/api/ProviderService82 GET http://localhost:9112/api/ProviderService82 POST http://localhost:9113/api/ProviderService83 PUT http://localhost:9113/api/ProviderService83 GET http://localhost:9113/api/ProviderService83 
100,ProviderService80,http://localhost:9110/api/ProviderService80,POST PUT GET ,false,100,LoadBalanceing,ProviderService,
101,ProviderService81,http://localhost:9111/api/ProviderService81,POST PUT GET ,false,101,LoadBalanceing,ProviderService,
102,ProviderService82,http://localhost:9112/api/ProviderService82,POST PUT GET ,false,102,LoadBalanceing,ProviderService,
103,ProviderService83,http://localhost:9113/api/ProviderService83,POST PUT GET ,false,103,LoadBalanceing,ProviderService,
104,LoadBalancingService20,http://localhost:9114/api/LoadBalancingService20,GET ,false,104,LoadBalanceing,LoadBalancingService,POST http://localhost:9115/api/ProviderService84 PUT http://localhost:9115/api/ProviderService84 GET http://localhost:9115/api/ProviderService84 POST http://localhost:9116/api/ProviderService85 PUT http://localhost:9116/api/ProviderService85 GET http://localhost:9116/api/ProviderService85 POST http://localhost:9117/api/ProviderService86 PUT http://localhost:9117/api/ProviderService86 GET http://localhost:9117/api/ProviderService86 POST http://localhost:9118/api/ProviderService87 PUT http://localhost:9118/api/ProviderService87 GET http://localhost:9118/api/ProviderService87 POST http://localhost:9119/api/ProviderService88 PUT http://localhost:9119/api/ProviderService88 GET http://localhost:9119/api/ProviderService88 
105,ProviderService84,http://localhost:9115/api/ProviderService84,POST PUT GET ,false,105,LoadBalanceing,ProviderService,
106,ProviderService85,http://localhost:9116/api/ProviderService85,POST PUT GET ,false,106,LoadBalanceing,ProviderService,
107,ProviderService86,http://localhost:9117/api/ProviderService86,POST PUT GET ,false,107,LoadBalanceing,ProviderService,
108,ProviderService87,http://localhost:9118/api/ProviderService87,POST PUT GET ,false,108,LoadBalanceing,ProviderService,
109,ProviderService88,http://localhost:9119/api/ProviderService88,POST PUT GET ,false,109,LoadBalanceing,ProviderService,
110,LoadBalancingService21,http://localhost:9120/api/LoadBalancingService21,GET ,false,110,LoadBalanceing,LoadBalancingService,POST http://localhost:9121/api/ProviderService89 PUT http://localhost:9121/api/ProviderService89 GET http://localhost:9121/api/ProviderService89 POST http://localhost:9122/api/ProviderService90 PUT http://localhost:9122/api/ProviderService90 GET http://localhost:9122/api/ProviderService90 POST http://localhost:9123/api/ProviderService91 PUT http://localhost:9123/api/ProviderService91 GET http://localhost:9123/api/ProviderService91 POST http://localhost:9124/api/ProviderService92 PUT http://localhost:9124/api/ProviderService92 GET http://localhost:9124/api/ProviderService92 POST http://localhost:9125/api/ProviderService93 PUT http://localhost:9125/api/ProviderService93 GET http://localhost:9125/api/ProviderService93 
111,ProviderService89,http://localhost:9121/api/ProviderService89,POST PUT GET ,false,111,LoadBalanceing,ProviderService,
112,ProviderService90,http://localhost:9122/api/ProviderService90,POST PUT GET ,false,112,LoadBalanceing,ProviderService,
113,ProviderService91,http://localhost:9123/api/ProviderService91,POST PUT GET ,false,113,LoadBalanceing,ProviderService,
114,ProviderService92,http://localhost:9124/api/ProviderService92,POST PUT GET ,false,114,LoadBalanceing,ProviderService,
115,ProviderService93,http://localhost:9125/api/ProviderService93,POST PUT GET ,false,115,LoadBalanceing,ProviderService,
116,LoadBalancingService22,http://localhost:9126/api/LoadBalancingService22,GET ,false,116,LoadBalanceing,LoadBalancingService,POST http://localhost:9127/api/ProviderService94 PUT http://localhost:9127/api/ProviderService94 GET http://localhost:9127/api/ProviderService94 POST http://localhost:9128/api/ProviderService95 PUT http://localhost:9128/api/ProviderService95 GET http://localhost:9128/api/ProviderService95 
117,ProviderService94,http://localhost:9127/api/ProviderService94,POST PUT GET ,false,117,LoadBalanceing,ProviderService,
118,ProviderService95,http://localhost:9128/api/ProviderService95,POST PUT GET ,false,118,LoadBalanceing,ProviderService,
119,LoadBalancingService23,http://localhost:9129/api/LoadBalancingService23,GET ,false,119,LoadBalanceing,LoadBalancingService,POST http://localhost:9130/api/ProviderService96 PUT http://localhost:9130/api/ProviderService96 GET http://localhost:9130/api/ProviderService96 POST http://localhost:9131/api/ProviderService97 PUT http://localhost:9131/api/ProviderService97 GET http://localhost:9131/api/ProviderService97 POST http://localhost:9132/api/ProviderService98 PUT http://localhost:9132/api/ProviderService98 GET http://localhost:9132/api/ProviderService98 POST http://localhost:9133/api/ProviderService99 PUT http://localhost:9133/api/ProviderService99 GET http://localhost:9133/api/ProviderService99 
120,ProviderService96,http://localhost:9130/api/ProviderService96,POST PUT GET ,false,120,LoadBalanceing,ProviderService,
121,ProviderService97,http://localhost:9131/api/ProviderService97,POST PUT GET ,false,121,LoadBalanceing,ProviderService,
122,ProviderService98,http://localhost:9132/api/ProviderService98,POST PUT GET ,false,122,LoadBalanceing,ProviderService,
123,ProviderService99,http://localhost:9133/api/ProviderService99,POST PUT GET ,false,123,LoadBalanceing,ProviderService,
124,LoadBalancingService24,http://localhost:9134/api/LoadBalancingService24,GET ,false,124,LoadBalanceing,LoadBalancingService,POST http://localhost:9135/api/ProviderService100 PUT http://localhost:9135/api/ProviderService100 GET http://localhost:9135/api/ProviderService100 POST http://localhost:9136/api/ProviderService101 PUT http://localhost:9136/api/ProviderService101 GET http://localhost:9136/api/ProviderService101 POST http://localhost:9137/api/ProviderService102 PUT http://localhost:9137/api/ProviderService102 GET http://localhost:9137/api/ProviderService102 
125,ProviderService100,http://localhost:9135/api/ProviderService100,POST PUT GET ,false,125,LoadBalanceing,ProviderService,
126,ProviderService101,http://localhost:9136/api/ProviderService101,POST PUT GET ,false,126,LoadBalanceing,ProviderService,
127,ProviderService102,http://localhost:9137/api/ProviderService102,POST PUT GET ,false,127,LoadBalanceing,ProviderService,
128,LoadBalancingService25,http://localhost:9138/api/LoadBalancingService25,GET ,false,128,LoadBalanceing,LoadBalancingService,POST http://localhost:9139/api/ProviderService103 PUT http://localhost:9139/api/ProviderService103 GET http://localhost:9139/api/ProviderService103 POST http://localhost:9140/api/ProviderService104 PUT http://localhost:9140/api/ProviderService104 GET http://localhost:9140/api/ProviderService104 POST http://localhost:9141/api/ProviderService105 PUT http://localhost:9141/api/ProviderService105 GET http://localhost:9141/api/ProviderService105 POST http://localhost:9142/api/ProviderService106 PUT http://localhost:9142/api/ProviderService106 GET http://localhost:9142/api/ProviderService106 
129,ProviderService103,http://localhost:9139/api/ProviderService103,POST PUT GET ,false,129,LoadBalanceing,ProviderService,
