id,microserviceName,URI,connectionTypes,duplicate,creationTime,pattern,role,connections
2898,Head59,http://localhost:11908/api/Head59,,false,2898,Consolidation,Head,POST http://localhost:11909/api/Worker254 PUT http://localhost:11909/api/Worker254 GET http://localhost:11909/api/Worker254 POST http://localhost:11910/api/Worker255 PUT http://localhost:11910/api/Worker255 GET http://localhost:11910/api/Worker255 POST http://localhost:11911/api/Worker256 PUT http://localhost:11911/api/Worker256 GET http://localhost:11911/api/Worker256 POST http://localhost:11912/api/Worker257 PUT http://localhost:11912/api/Worker257 GET http://localhost:11912/api/Worker257 POST http://localhost:11913/api/Worker258 PUT http://localhost:11913/api/Worker258 GET http://localhost:11913/api/Worker258 
2899,Worker254,http://localhost:11909/api/Worker254,POST PUT GET ,false,2899,Consolidation,Worker,
2900,Worker255,http://localhost:11910/api/Worker255,POST PUT GET ,false,2900,Consolidation,Worker,
2901,Worker256,http://localhost:11911/api/Worker256,POST PUT GET ,false,2901,Consolidation,Worker,
2902,Worker257,http://localhost:11912/api/Worker257,POST PUT GET ,false,2902,Consolidation,Worker,
2903,Worker258,http://localhost:11913/api/Worker258,POST PUT GET ,false,2903,Consolidation,Worker,
2904,Head60,http://localhost:11914/api/Head60,,false,2904,Consolidation,Head,POST http://localhost:11915/api/Worker259 PUT http://localhost:11915/api/Worker259 GET http://localhost:11915/api/Worker259 POST http://localhost:11916/api/Worker260 PUT http://localhost:11916/api/Worker260 GET http://localhost:11916/api/Worker260 POST http://localhost:11917/api/Worker261 PUT http://localhost:11917/api/Worker261 GET http://localhost:11917/api/Worker261 POST http://localhost:11918/api/Worker262 PUT http://localhost:11918/api/Worker262 GET http://localhost:11918/api/Worker262 POST http://localhost:11919/api/Worker263 PUT http://localhost:11919/api/Worker263 GET http://localhost:11919/api/Worker263 
2905,Worker259,http://localhost:11915/api/Worker259,POST PUT GET ,false,2905,Consolidation,Worker,
2906,Worker260,http://localhost:11916/api/Worker260,POST PUT GET ,false,2906,Consolidation,Worker,
2907,Worker261,http://localhost:11917/api/Worker261,POST PUT GET ,false,2907,Consolidation,Worker,
2908,Worker262,http://localhost:11918/api/Worker262,POST PUT GET ,false,2908,Consolidation,Worker,
2909,Worker263,http://localhost:11919/api/Worker263,POST PUT GET ,false,2909,Consolidation,Worker,
2910,Head61,http://localhost:11920/api/Head61,,false,2910,Consolidation,Head,POST http://localhost:11921/api/Worker264 PUT http://localhost:11921/api/Worker264 GET http://localhost:11921/api/Worker264 POST http://localhost:11922/api/Worker265 PUT http://localhost:11922/api/Worker265 GET http://localhost:11922/api/Worker265 POST http://localhost:11923/api/Worker266 PUT http://localhost:11923/api/Worker266 GET http://localhost:11923/api/Worker266 POST http://localhost:11924/api/Worker267 PUT http://localhost:11924/api/Worker267 GET http://localhost:11924/api/Worker267 POST http://localhost:11925/api/Worker268 PUT http://localhost:11925/api/Worker268 GET http://localhost:11925/api/Worker268 POST http://localhost:11926/api/Worker269 PUT http://localhost:11926/api/Worker269 GET http://localhost:11926/api/Worker269 
2911,Worker264,http://localhost:11921/api/Worker264,POST PUT GET ,false,2911,Consolidation,Worker,
2912,Worker265,http://localhost:11922/api/Worker265,POST PUT GET ,false,2912,Consolidation,Worker,
2913,Worker266,http://localhost:11923/api/Worker266,POST PUT GET ,false,2913,Consolidation,Worker,
2914,Worker267,http://localhost:11924/api/Worker267,POST PUT GET ,false,2914,Consolidation,Worker,
2915,Worker268,http://localhost:11925/api/Worker268,POST PUT GET ,false,2915,Consolidation,Worker,
2916,Worker269,http://localhost:11926/api/Worker269,POST PUT GET ,false,2916,Consolidation,Worker,
2917,worker173,http://localhost:11927/api/worker173,PUT DELETE ,false,2917,NoPattern,Worker,PUT http://localhost:11928/api/Client148 GET http://localhost:11928/api/Client148 PUT http://localhost:11928/api/Client148 DELETE http://localhost:11928/api/Client148 PUT http://localhost:11928/api/Client148 DELETE http://localhost:11932/api/Client149 PUT http://localhost:11932/api/Client149 DELETE http://localhost:11928/api/Client148 PUT http://localhost:11932/api/Client149 DELETE http://localhost:11928/api/Client148 PUT http://localhost:11928/api/Client148 DELETE http://localhost:11932/api/Client149 PUT http://localhost:11933/api/Client150 DELETE http://localhost:11933/api/Client150 POST http://localhost:11928/api/Client148 PUT http://localhost:11928/api/Client148 POST http://localhost:11932/api/Client149 PUT http://localhost:11933/api/Client150 POST http://localhost:11935/api/Client151 PUT http://localhost:11935/api/Client151 
2918,Client148,http://localhost:11928/api/Client148,POST PUT DELETE ,false,2918,NoPattern,Client,DELETE http://localhost:11927/api/worker173 GET http://localhost:11927/api/worker173 DELETE http://localhost:11927/api/worker173 DELETE http://localhost:11929/api/worker174 PUT http://localhost:11927/api/worker173 PUT http://localhost:11929/api/worker174 DELETE http://localhost:11929/api/worker174 DELETE http://localhost:11930/api/worker175 PUT http://localhost:11930/api/worker175 DELETE http://localhost:11927/api/worker173 PUT http://localhost:11929/api/worker174 DELETE http://localhost:11929/api/worker174 PUT http://localhost:11930/api/worker175 DELETE http://localhost:11930/api/worker175 DELETE http://localhost:11931/api/worker176 PUT http://localhost:11931/api/worker176 DELETE http://localhost:11927/api/worker173 DELETE http://localhost:11929/api/worker174 DELETE http://localhost:11930/api/worker175 PUT http://localhost:11930/api/worker175 DELETE http://localhost:11931/api/worker176 DELETE http://localhost:11927/api/worker173 PUT http://localhost:11927/api/worker173 DELETE http://localhost:11929/api/worker174 DELETE http://localhost:11930/api/worker175 PUT http://localhost:11930/api/worker175 PUT http://localhost:11931/api/worker176 DELETE http://localhost:11931/api/worker176 POST http://localhost:11927/api/worker173 POST http://localhost:11929/api/worker174 POST http://localhost:11930/api/worker175 PUT http://localhost:11930/api/worker175 PUT http://localhost:11931/api/worker176 PUT http://localhost:11934/api/worker177 
2919,worker174,http://localhost:11929/api/worker174,GET DELETE ,false,2919,NoPattern,Worker,DELETE http://localhost:11928/api/Client148 PUT http://localhost:11928/api/Client148 DELETE http://localhost:11928/api/Client148 PUT http://localhost:11928/api/Client148 DELETE http://localhost:11928/api/Client148 PUT http://localhost:11932/api/Client149 DELETE http://localhost:11932/api/Client149 DELETE http://localhost:11928/api/Client148 PUT http://localhost:11928/api/Client148 PUT http://localhost:11932/api/Client149 DELETE http://localhost:11928/api/Client148 PUT http://localhost:11928/api/Client148 PUT http://localhost:11932/api/Client149 DELETE http://localhost:11932/api/Client149 PUT http://localhost:11933/api/Client150 POST http://localhost:11928/api/Client148 PUT http://localhost:11932/api/Client149 POST http://localhost:11932/api/Client149 POST http://localhost:11933/api/Client150 POST http://localhost:11935/api/Client151 
2920,worker175,http://localhost:11930/api/worker175,PUT DELETE ,false,2920,NoPattern,Worker,PUT http://localhost:11928/api/Client148 DELETE http://localhost:11928/api/Client148 PUT http://localhost:11932/api/Client149 DELETE http://localhost:11932/api/Client149 PUT http://localhost:11928/api/Client148 DELETE http://localhost:11928/api/Client148 DELETE http://localhost:11932/api/Client149 PUT http://localhost:11928/api/Client148 PUT http://localhost:11932/api/Client149 PUT http://localhost:11933/api/Client150 PUT http://localhost:11928/api/Client148 POST http://localhost:11928/api/Client148 PUT http://localhost:11932/api/Client149 POST http://localhost:11933/api/Client150 PUT http://localhost:11935/api/Client151 POST http://localhost:11935/api/Client151 
2921,worker176,http://localhost:11931/api/worker176,PUT DELETE ,false,2921,NoPattern,Worker,DELETE http://localhost:11928/api/Client148 PUT http://localhost:11928/api/Client148 PUT http://localhost:11932/api/Client149 DELETE http://localhost:11932/api/Client149 PUT http://localhost:11928/api/Client148 DELETE http://localhost:11928/api/Client148 DELETE http://localhost:11932/api/Client149 PUT http://localhost:11932/api/Client149 PUT http://localhost:11928/api/Client148 DELETE http://localhost:11928/api/Client148 PUT http://localhost:11932/api/Client149 DELETE http://localhost:11932/api/Client149 PUT http://localhost:11933/api/Client150 DELETE http://localhost:11933/api/Client150 POST http://localhost:11928/api/Client148 PUT http://localhost:11932/api/Client149 POST http://localhost:11933/api/Client150 PUT http://localhost:11933/api/Client150 POST http://localhost:11935/api/Client151 PUT http://localhost:11935/api/Client151 
2922,Client149,http://localhost:11932/api/Client149,GET POST PUT DELETE ,false,2922,NoPattern,Client,PUT http://localhost:11927/api/worker173 DELETE http://localhost:11927/api/worker173 DELETE http://localhost:11929/api/worker174 PUT http://localhost:11929/api/worker174 PUT http://localhost:11930/api/worker175 DELETE http://localhost:11930/api/worker175 DELETE http://localhost:11931/api/worker176 PUT http://localhost:11931/api/worker176 PUT http://localhost:11927/api/worker173 DELETE http://localhost:11927/api/worker173 PUT http://localhost:11929/api/worker174 DELETE http://localhost:11929/api/worker174 DELETE http://localhost:11930/api/worker175 PUT http://localhost:11930/api/worker175 PUT http://localhost:11931/api/worker176 PUT http://localhost:11927/api/worker173 DELETE http://localhost:11929/api/worker174 PUT http://localhost:11930/api/worker175 DELETE http://localhost:11930/api/worker175 PUT http://localhost:11931/api/worker176 PUT http://localhost:11927/api/worker173 POST http://localhost:11929/api/worker174 POST http://localhost:11930/api/worker175 PUT http://localhost:11930/api/worker175 POST http://localhost:11931/api/worker176 PUT http://localhost:11931/api/worker176 PUT http://localhost:11934/api/worker177 POST http://localhost:11934/api/worker177 
2923,Client150,http://localhost:11933/api/Client150,GET POST DELETE ,false,2923,NoPattern,Client,PUT http://localhost:11927/api/worker173 DELETE http://localhost:11929/api/worker174 PUT http://localhost:11929/api/worker174 PUT http://localhost:11930/api/worker175 DELETE http://localhost:11931/api/worker176 PUT http://localhost:11931/api/worker176 PUT http://localhost:11927/api/worker173 PUT http://localhost:11929/api/worker174 PUT http://localhost:11930/api/worker175 PUT http://localhost:11931/api/worker176 POST http://localhost:11931/api/worker176 PUT http://localhost:11934/api/worker177 
2924,worker177,http://localhost:11934/api/worker177,POST PUT ,false,2924,NoPattern,Worker,POST http://localhost:11928/api/Client148 PUT http://localhost:11928/api/Client148 PUT http://localhost:11932/api/Client149 PUT http://localhost:11933/api/Client150 PUT http://localhost:11935/api/Client151 
2925,Client151,http://localhost:11935/api/Client151,DELETE ,false,2925,NoPattern,Client,POST http://localhost:11927/api/worker173 PUT http://localhost:11927/api/worker173 POST http://localhost:11929/api/worker174 PUT http://localhost:11930/api/worker175 POST http://localhost:11930/api/worker175 PUT http://localhost:11931/api/worker176 PUT http://localhost:11934/api/worker177 
2926,Publisher55,http://localhost:11936/api/Publisher55,,false,2926,PriorityQueue,Publisher,POST http://localhost:11937/api/Bus109 GET http://localhost:11937/api/Bus109 
2927,Bus109,http://localhost:11937/api/Bus109,POST ,false,2927,PriorityQueue,Bus,POST http://localhost:11938/api/Worker150 GET http://localhost:11938/api/Worker150 POST http://localhost:11939/api/Worker151 GET http://localhost:11939/api/Worker151 POST http://localhost:11940/api/Worker152 GET http://localhost:11940/api/Worker152 POST http://localhost:11941/api/Worker153 GET http://localhost:11941/api/Worker153 
2928,Worker150,http://localhost:11938/api/Worker150,POST GET ,false,2928,PriorityQueue,Worker,
2929,Worker151,http://localhost:11939/api/Worker151,POST GET ,false,2929,PriorityQueue,Worker,
2930,Worker152,http://localhost:11940/api/Worker152,POST GET ,false,2930,PriorityQueue,Worker,
2931,Worker153,http://localhost:11941/api/Worker153,POST GET ,false,2931,PriorityQueue,Worker,
2932,Publisher56,http://localhost:11942/api/Publisher56,,false,2932,PriorityQueue,Publisher,POST http://localhost:11943/api/Bus110 GET http://localhost:11943/api/Bus110 
2933,Bus110,http://localhost:11943/api/Bus110,POST ,false,2933,PriorityQueue,Bus,POST http://localhost:11944/api/Worker154 GET http://localhost:11944/api/Worker154 POST http://localhost:11945/api/Worker155 GET http://localhost:11945/api/Worker155 POST http://localhost:11946/api/Worker156 GET http://localhost:11946/api/Worker156 
2934,Worker154,http://localhost:11944/api/Worker154,POST GET ,false,2934,PriorityQueue,Worker,
2935,Worker155,http://localhost:11945/api/Worker155,POST GET ,false,2935,PriorityQueue,Worker,
2936,Worker156,http://localhost:11946/api/Worker156,POST GET ,false,2936,PriorityQueue,Worker,
2937,Publisher57,http://localhost:11947/api/Publisher57,,false,2937,PriorityQueue,Publisher,POST http://localhost:11948/api/Bus111 POST http://localhost:11950/api/Bus112 POST http://localhost:11952/api/Bus113 
2938,Bus111,http://localhost:11948/api/Bus111,POST ,false,2938,PriorityQueue,Bus,POST http://localhost:11949/api/Worker157 GET http://localhost:11949/api/Worker157 
2939,Worker157,http://localhost:11949/api/Worker157,POST GET ,false,2939,PriorityQueue,Worker,
2940,Bus112,http://localhost:11950/api/Bus112,POST ,false,2940,PriorityQueue,Bus,POST http://localhost:11951/api/Worker158 GET http://localhost:11951/api/Worker158 
2941,Worker158,http://localhost:11951/api/Worker158,POST GET ,false,2941,PriorityQueue,Worker,
2942,Bus113,http://localhost:11952/api/Bus113,POST ,false,2942,PriorityQueue,Bus,POST http://localhost:11953/api/Worker159 GET http://localhost:11953/api/Worker159 
2943,Worker159,http://localhost:11953/api/Worker159,POST GET ,false,2943,PriorityQueue,Worker,
2944,Publisher58,http://localhost:11954/api/Publisher58,,false,2944,PriorityQueue,Publisher,POST http://localhost:11955/api/Bus114 POST http://localhost:11957/api/Bus115 POST http://localhost:11959/api/Bus116 
2945,Bus114,http://localhost:11955/api/Bus114,POST ,false,2945,PriorityQueue,Bus,POST http://localhost:11956/api/Worker160 GET http://localhost:11956/api/Worker160 
2946,Worker160,http://localhost:11956/api/Worker160,POST GET ,false,2946,PriorityQueue,Worker,
2947,Bus115,http://localhost:11957/api/Bus115,POST ,false,2947,PriorityQueue,Bus,POST http://localhost:11958/api/Worker161 GET http://localhost:11958/api/Worker161 
2948,Worker161,http://localhost:11958/api/Worker161,POST GET ,false,2948,PriorityQueue,Worker,
2949,Bus116,http://localhost:11959/api/Bus116,POST ,false,2949,PriorityQueue,Bus,POST http://localhost:11960/api/Worker162 GET http://localhost:11960/api/Worker162 
2950,Worker162,http://localhost:11960/api/Worker162,POST GET ,false,2950,PriorityQueue,Worker,
2951,Publisher59,http://localhost:11961/api/Publisher59,,false,2951,PriorityQueue,Publisher,POST http://localhost:11962/api/Bus117 POST http://localhost:11964/api/Bus118 
2952,Bus117,http://localhost:11962/api/Bus117,POST ,false,2952,PriorityQueue,Bus,POST http://localhost:11963/api/Worker163 GET http://localhost:11963/api/Worker163 
2953,Worker163,http://localhost:11963/api/Worker163,POST GET ,false,2953,PriorityQueue,Worker,
2954,Bus118,http://localhost:11964/api/Bus118,POST ,false,2954,PriorityQueue,Bus,POST http://localhost:11965/api/Worker164 GET http://localhost:11965/api/Worker164 
2955,Worker164,http://localhost:11965/api/Worker164,POST GET ,false,2955,PriorityQueue,Worker,
2956,Publisher60,http://localhost:11966/api/Publisher60,,false,2956,PriorityQueue,Publisher,POST http://localhost:11967/api/Bus119 POST http://localhost:11969/api/Bus120 POST http://localhost:11971/api/Bus121 
2957,Bus119,http://localhost:11967/api/Bus119,POST ,false,2957,PriorityQueue,Bus,POST http://localhost:11968/api/Worker165 GET http://localhost:11968/api/Worker165 
2958,Worker165,http://localhost:11968/api/Worker165,POST GET ,false,2958,PriorityQueue,Worker,
2959,Bus120,http://localhost:11969/api/Bus120,POST ,false,2959,PriorityQueue,Bus,POST http://localhost:11970/api/Worker166 GET http://localhost:11970/api/Worker166 
2960,Worker166,http://localhost:11970/api/Worker166,POST GET ,false,2960,PriorityQueue,Worker,
2961,Bus121,http://localhost:11971/api/Bus121,POST ,false,2961,PriorityQueue,Bus,POST http://localhost:11972/api/Worker167 GET http://localhost:11972/api/Worker167 
2962,Worker167,http://localhost:11972/api/Worker167,POST GET ,false,2962,PriorityQueue,Worker,
2963,Publisher61,http://localhost:11973/api/Publisher61,,false,2963,PriorityQueue,Publisher,POST http://localhost:11974/api/Bus122 POST http://localhost:11976/api/Bus123 
2964,Bus122,http://localhost:11974/api/Bus122,POST ,false,2964,PriorityQueue,Bus,POST http://localhost:11975/api/Worker168 GET http://localhost:11975/api/Worker168 
2965,Worker168,http://localhost:11975/api/Worker168,POST GET ,false,2965,PriorityQueue,Worker,
2966,Bus123,http://localhost:11976/api/Bus123,POST ,false,2966,PriorityQueue,Bus,POST http://localhost:11977/api/Worker169 GET http://localhost:11977/api/Worker169 
2967,Worker169,http://localhost:11977/api/Worker169,POST GET ,false,2967,PriorityQueue,Worker,
2968,worker178,http://localhost:11978/api/worker178,GET POST PUT DELETE ,false,2968,NoPattern,Worker,GET http://localhost:11980/api/Client152 DELETE http://localhost:11980/api/Client152 DELETE http://localhost:11980/api/Client152 GET http://localhost:11980/api/Client152 DELETE http://localhost:11980/api/Client152 GET http://localhost:11981/api/Client153 DELETE http://localhost:11981/api/Client153 GET http://localhost:11980/api/Client152 GET http://localhost:11981/api/Client153 GET http://localhost:11983/api/Client154 GET http://localhost:11980/api/Client152 GET http://localhost:11981/api/Client153 GET http://localhost:11983/api/Client154 GET http://localhost:11984/api/Client155 
2969,worker179,http://localhost:11979/api/worker179,GET DELETE ,false,2969,NoPattern,Worker,GET http://localhost:11980/api/Client152 DELETE http://localhost:11980/api/Client152 DELETE http://localhost:11980/api/Client152 GET http://localhost:11980/api/Client152 GET http://localhost:11980/api/Client152 DELETE http://localhost:11981/api/Client153 GET http://localhost:11981/api/Client153 GET http://localhost:11980/api/Client152 GET http://localhost:11981/api/Client153 GET http://localhost:11983/api/Client154 GET http://localhost:11980/api/Client152 GET http://localhost:11981/api/Client153 GET http://localhost:11983/api/Client154 GET http://localhost:11984/api/Client155 
2970,Client152,http://localhost:11980/api/Client152,GET POST DELETE ,false,2970,NoPattern,Client,DELETE http://localhost:11978/api/worker178 GET http://localhost:11978/api/worker178 DELETE http://localhost:11979/api/worker179 GET http://localhost:11979/api/worker179 GET http://localhost:11978/api/worker178 DELETE http://localhost:11979/api/worker179 GET http://localhost:11978/api/worker178 DELETE http://localhost:11978/api/worker178 DELETE http://localhost:11979/api/worker179 GET http://localhost:11979/api/worker179 GET http://localhost:11978/api/worker178 GET http://localhost:11979/api/worker179 GET http://localhost:11982/api/worker180 GET http://localhost:11978/api/worker178 GET http://localhost:11979/api/worker179 GET http://localhost:11982/api/worker180 
2971,Client153,http://localhost:11981/api/Client153,POST ,false,2971,NoPattern,Client,GET http://localhost:11978/api/worker178 GET http://localhost:11979/api/worker179 GET http://localhost:11978/api/worker178 GET http://localhost:11979/api/worker179 GET http://localhost:11982/api/worker180 GET http://localhost:11978/api/worker178 GET http://localhost:11979/api/worker179 GET http://localhost:11982/api/worker180 
2972,worker180,http://localhost:11982/api/worker180,GET ,false,2972,NoPattern,Worker,GET http://localhost:11980/api/Client152 GET http://localhost:11981/api/Client153 GET http://localhost:11983/api/Client154 GET http://localhost:11980/api/Client152 GET http://localhost:11981/api/Client153 GET http://localhost:11983/api/Client154 GET http://localhost:11984/api/Client155 
2973,Client154,http://localhost:11983/api/Client154,GET PUT DELETE ,false,2973,NoPattern,Client,GET http://localhost:11978/api/worker178 GET http://localhost:11979/api/worker179 GET http://localhost:11982/api/worker180 GET http://localhost:11978/api/worker178 GET http://localhost:11979/api/worker179 GET http://localhost:11982/api/worker180 
2974,Client155,http://localhost:11984/api/Client155,GET POST PUT ,false,2974,NoPattern,Client,GET http://localhost:11978/api/worker178 GET http://localhost:11979/api/worker179 GET http://localhost:11982/api/worker180 
2975,Client117,http://localhost:11985/api/Client117,,false,2975,CacheASide,Client,POST http://localhost:11988/api/Cache402 GET http://localhost:11988/api/Cache402 POST http://localhost:11990/api/Cache403 GET http://localhost:11990/api/Cache403 POST http://localhost:11992/api/Cache404 GET http://localhost:11992/api/Cache404 POST http://localhost:11994/api/Cache405 GET http://localhost:11994/api/Cache405 
2976,Client118,http://localhost:11986/api/Client118,,false,2976,CacheASide,Client,POST http://localhost:11988/api/Cache402 GET http://localhost:11988/api/Cache402 POST http://localhost:11990/api/Cache403 GET http://localhost:11990/api/Cache403 POST http://localhost:11992/api/Cache404 GET http://localhost:11992/api/Cache404 POST http://localhost:11994/api/Cache405 GET http://localhost:11994/api/Cache405 
2977,Worker193,http://localhost:11987/api/Worker193,POST GET ,false,2977,CacheASide,Worker,
2978,Cache402,http://localhost:11988/api/Cache402,POST GET ,false,2978,CacheASide,Cache,POST http://localhost:11987/api/Worker193 GET http://localhost:11987/api/Worker193 
2979,Worker194,http://localhost:11989/api/Worker194,POST GET ,false,2979,CacheASide,Worker,
2980,Cache403,http://localhost:11990/api/Cache403,POST GET ,false,2980,CacheASide,Cache,POST http://localhost:11989/api/Worker194 GET http://localhost:11989/api/Worker194 
2981,Worker195,http://localhost:11991/api/Worker195,POST GET ,false,2981,CacheASide,Worker,
2982,Cache404,http://localhost:11992/api/Cache404,POST GET ,false,2982,CacheASide,Cache,POST http://localhost:11991/api/Worker195 GET http://localhost:11991/api/Worker195 
2983,Worker196,http://localhost:11993/api/Worker196,POST GET ,false,2983,CacheASide,Worker,
2984,Cache405,http://localhost:11994/api/Cache405,POST GET ,false,2984,CacheASide,Cache,POST http://localhost:11995/api/Cache406 GET http://localhost:11995/api/Cache406 
2985,Cache406,http://localhost:11995/api/Cache406,POST GET ,false,2985,CacheASide,Cache,POST http://localhost:11993/api/Worker196 GET http://localhost:11993/api/Worker196 
2986,Client119,http://localhost:11996/api/Client119,,false,2986,CacheASide,Client,POST http://localhost:11999/api/Cache407 GET http://localhost:11999/api/Cache407 POST http://localhost:12002/api/Cache409 GET http://localhost:12002/api/Cache409 POST http://localhost:12006/api/Cache412 GET http://localhost:12006/api/Cache412 POST http://localhost:12009/api/Cache414 GET http://localhost:12009/api/Cache414 
2987,Client120,http://localhost:11997/api/Client120,,false,2987,CacheASide,Client,POST http://localhost:11999/api/Cache407 GET http://localhost:11999/api/Cache407 POST http://localhost:12002/api/Cache409 GET http://localhost:12002/api/Cache409 POST http://localhost:12006/api/Cache412 GET http://localhost:12006/api/Cache412 POST http://localhost:12009/api/Cache414 GET http://localhost:12009/api/Cache414 
2988,Worker197,http://localhost:11998/api/Worker197,POST GET ,false,2988,CacheASide,Worker,
2989,Cache407,http://localhost:11999/api/Cache407,POST GET ,false,2989,CacheASide,Cache,POST http://localhost:12000/api/Cache408 GET http://localhost:12000/api/Cache408 
2990,Cache408,http://localhost:12000/api/Cache408,POST GET ,false,2990,CacheASide,Cache,POST http://localhost:11998/api/Worker197 GET http://localhost:11998/api/Worker197 
2991,Worker198,http://localhost:12001/api/Worker198,POST GET ,false,2991,CacheASide,Worker,
2992,Cache409,http://localhost:12002/api/Cache409,POST GET ,false,2992,CacheASide,Cache,POST http://localhost:12003/api/Cache410 GET http://localhost:12003/api/Cache410 
2993,Cache410,http://localhost:12003/api/Cache410,POST GET ,false,2993,CacheASide,Cache,POST http://localhost:12004/api/Cache411 GET http://localhost:12004/api/Cache411 
2994,Cache411,http://localhost:12004/api/Cache411,POST GET ,false,2994,CacheASide,Cache,POST http://localhost:12001/api/Worker198 GET http://localhost:12001/api/Worker198 
2995,Worker199,http://localhost:12005/api/Worker199,POST GET ,false,2995,CacheASide,Worker,
2996,Cache412,http://localhost:12006/api/Cache412,POST GET ,false,2996,CacheASide,Cache,POST http://localhost:12007/api/Cache413 GET http://localhost:12007/api/Cache413 
2997,Cache413,http://localhost:12007/api/Cache413,POST GET ,false,2997,CacheASide,Cache,POST http://localhost:12005/api/Worker199 GET http://localhost:12005/api/Worker199 
2998,Worker200,http://localhost:12008/api/Worker200,POST GET ,false,2998,CacheASide,Worker,
2999,Cache414,http://localhost:12009/api/Cache414,POST GET ,false,2999,CacheASide,Cache,POST http://localhost:12010/api/Cache415 GET http://localhost:12010/api/Cache415 
3000,Cache415,http://localhost:12010/api/Cache415,POST GET ,false,3000,CacheASide,Cache,POST http://localhost:12011/api/Cache416 GET http://localhost:12011/api/Cache416 
3001,Cache416,http://localhost:12011/api/Cache416,POST GET ,false,3001,CacheASide,Cache,POST http://localhost:12008/api/Worker200 GET http://localhost:12008/api/Worker200 
3002,Client121,http://localhost:12012/api/Client121,,false,3002,CacheASide,Client,POST http://localhost:12015/api/Cache417 GET http://localhost:12015/api/Cache417 POST http://localhost:12019/api/Cache420 GET http://localhost:12019/api/Cache420 
