id,microserviceName,URI,connectionTypes,duplicate,creationTime,pattern,role,connections
53,Client6,http://localhost:9063/api/Client6,GET PUT ,false,53,LeaderElection,Client,GET http://localhost:9062/api/Leader1 PUT http://localhost:9062/api/Leader1 
54,Client7,http://localhost:9064/api/Client7,GET PUT ,false,54,LeaderElection,Client,GET http://localhost:9062/api/Leader1 PUT http://localhost:9062/api/Leader1 
55,Client8,http://localhost:9065/api/Client8,GET PUT ,false,55,LeaderElection,Client,GET http://localhost:9062/api/Leader1 PUT http://localhost:9062/api/Leader1 
56,Client9,http://localhost:9066/api/Client9,GET PUT ,false,56,LeaderElection,Client,GET http://localhost:9062/api/Leader1 PUT http://localhost:9062/api/Leader1 
57,Leader2,http://localhost:9067/api/Leader2,GET PUT ,false,57,LeaderElection,Leader,
58,Client10,http://localhost:9068/api/Client10,GET PUT ,false,58,LeaderElection,Client,GET http://localhost:9067/api/Leader2 PUT http://localhost:9067/api/Leader2 
59,Client11,http://localhost:9069/api/Client11,GET PUT ,false,59,LeaderElection,Client,GET http://localhost:9067/api/Leader2 PUT http://localhost:9067/api/Leader2 
60,Client12,http://localhost:9070/api/Client12,GET PUT ,false,60,LeaderElection,Client,GET http://localhost:9067/api/Leader2 PUT http://localhost:9067/api/Leader2 
61,Client13,http://localhost:9071/api/Client13,GET PUT ,false,61,LeaderElection,Client,GET http://localhost:9067/api/Leader2 PUT http://localhost:9067/api/Leader2 
62,Client14,http://localhost:9072/api/Client14,GET PUT ,false,62,LeaderElection,Client,GET http://localhost:9067/api/Leader2 PUT http://localhost:9067/api/Leader2 
63,ApiGateway0,http://localhost:9073/api/ApiGateway0,POST PUT GET DELETE ,false,63,ApiGateway,ApiGateway,POST http://localhost:9077/api/Worker0 GET http://localhost:9077/api/Worker0 PUT http://localhost:9077/api/Worker0 DELETE http://localhost:9077/api/Worker0 POST http://localhost:9078/api/Worker1 GET http://localhost:9078/api/Worker1 PUT http://localhost:9078/api/Worker1 DELETE http://localhost:9078/api/Worker1 POST http://localhost:9079/api/Worker2 GET http://localhost:9079/api/Worker2 PUT http://localhost:9079/api/Worker2 DELETE http://localhost:9079/api/Worker2 
64,Client10,http://localhost:9074/api/Client10,,false,64,ApiGateway,Client,POST http://localhost:9073/api/ApiGateway0 GET http://localhost:9073/api/ApiGateway0 PUT http://localhost:9073/api/ApiGateway0 DELETE http://localhost:9073/api/ApiGateway0 
65,Client11,http://localhost:9075/api/Client11,,false,65,ApiGateway,Client,POST http://localhost:9073/api/ApiGateway0 GET http://localhost:9073/api/ApiGateway0 PUT http://localhost:9073/api/ApiGateway0 DELETE http://localhost:9073/api/ApiGateway0 
66,Client12,http://localhost:9076/api/Client12,,false,66,ApiGateway,Client,POST http://localhost:9073/api/ApiGateway0 GET http://localhost:9073/api/ApiGateway0 PUT http://localhost:9073/api/ApiGateway0 DELETE http://localhost:9073/api/ApiGateway0 
67,Worker0,http://localhost:9077/api/Worker0,POST GET PUT DELETE ,false,67,ApiGateway,Worker,
68,Worker1,http://localhost:9078/api/Worker1,POST GET PUT DELETE ,false,68,ApiGateway,Worker,
69,Worker2,http://localhost:9079/api/Worker2,POST GET PUT DELETE ,false,69,ApiGateway,Worker,
70,ApiGateway1,http://localhost:9080/api/ApiGateway1,POST PUT GET DELETE ,false,70,ApiGateway,ApiGateway,POST http://localhost:9084/api/Worker3 GET http://localhost:9084/api/Worker3 PUT http://localhost:9084/api/Worker3 DELETE http://localhost:9084/api/Worker3 POST http://localhost:9085/api/Worker4 GET http://localhost:9085/api/Worker4 PUT http://localhost:9085/api/Worker4 DELETE http://localhost:9085/api/Worker4 POST http://localhost:9086/api/Worker5 GET http://localhost:9086/api/Worker5 PUT http://localhost:9086/api/Worker5 DELETE http://localhost:9086/api/Worker5 
71,Client13,http://localhost:9081/api/Client13,,false,71,ApiGateway,Client,POST http://localhost:9080/api/ApiGateway1 GET http://localhost:9080/api/ApiGateway1 PUT http://localhost:9080/api/ApiGateway1 DELETE http://localhost:9080/api/ApiGateway1 
72,Client14,http://localhost:9082/api/Client14,,false,72,ApiGateway,Client,POST http://localhost:9080/api/ApiGateway1 GET http://localhost:9080/api/ApiGateway1 PUT http://localhost:9080/api/ApiGateway1 DELETE http://localhost:9080/api/ApiGateway1 
73,Client15,http://localhost:9083/api/Client15,,false,73,ApiGateway,Client,POST http://localhost:9080/api/ApiGateway1 GET http://localhost:9080/api/ApiGateway1 PUT http://localhost:9080/api/ApiGateway1 DELETE http://localhost:9080/api/ApiGateway1 
74,Worker3,http://localhost:9084/api/Worker3,POST GET PUT DELETE ,false,74,ApiGateway,Worker,
75,Worker4,http://localhost:9085/api/Worker4,POST GET PUT DELETE ,false,75,ApiGateway,Worker,
76,Worker5,http://localhost:9086/api/Worker5,POST GET PUT DELETE ,false,76,ApiGateway,Worker,
77,ApiGateway2,http://localhost:9087/api/ApiGateway2,POST PUT GET DELETE ,false,77,ApiGateway,ApiGateway,POST http://localhost:9092/api/Worker6 GET http://localhost:9092/api/Worker6 PUT http://localhost:9092/api/Worker6 DELETE http://localhost:9092/api/Worker6 POST http://localhost:9093/api/Worker7 GET http://localhost:9093/api/Worker7 PUT http://localhost:9093/api/Worker7 DELETE http://localhost:9093/api/Worker7 
78,Client16,http://localhost:9088/api/Client16,,false,78,ApiGateway,Client,POST http://localhost:9087/api/ApiGateway2 GET http://localhost:9087/api/ApiGateway2 PUT http://localhost:9087/api/ApiGateway2 DELETE http://localhost:9087/api/ApiGateway2 
79,Client17,http://localhost:9089/api/Client17,,false,79,ApiGateway,Client,POST http://localhost:9087/api/ApiGateway2 GET http://localhost:9087/api/ApiGateway2 PUT http://localhost:9087/api/ApiGateway2 DELETE http://localhost:9087/api/ApiGateway2 
80,Client18,http://localhost:9090/api/Client18,,false,80,ApiGateway,Client,POST http://localhost:9087/api/ApiGateway2 GET http://localhost:9087/api/ApiGateway2 PUT http://localhost:9087/api/ApiGateway2 DELETE http://localhost:9087/api/ApiGateway2 
81,Client19,http://localhost:9091/api/Client19,,false,81,ApiGateway,Client,POST http://localhost:9087/api/ApiGateway2 GET http://localhost:9087/api/ApiGateway2 PUT http://localhost:9087/api/ApiGateway2 DELETE http://localhost:9087/api/ApiGateway2 
82,Worker6,http://localhost:9092/api/Worker6,POST GET PUT DELETE ,false,82,ApiGateway,Worker,
83,Worker7,http://localhost:9093/api/Worker7,POST GET PUT DELETE ,false,83,ApiGateway,Worker,
84,ServiceRegistry0,http://localhost:9094/api/ServiceRegistry0,POST PUT GET DELETE ,false,84,ServiceDiscovery,ServiceRegistry,
85,Worker8,http://localhost:9095/api/Worker8,POST PUT GET DELETE ,false,85,ServiceDiscovery,Worker,POST http://localhost:9094/api/ServiceRegistry0 PUT http://localhost:9094/api/ServiceRegistry0 DELETE http://localhost:9094/api/ServiceRegistry0 
86,Worker9,http://localhost:9096/api/Worker9,POST PUT GET DELETE ,false,86,ServiceDiscovery,Worker,POST http://localhost:9094/api/ServiceRegistry0 PUT http://localhost:9094/api/ServiceRegistry0 DELETE http://localhost:9094/api/ServiceRegistry0 
87,Worker10,http://localhost:9097/api/Worker10,POST PUT GET DELETE ,false,87,ServiceDiscovery,Worker,POST http://localhost:9094/api/ServiceRegistry0 PUT http://localhost:9094/api/ServiceRegistry0 DELETE http://localhost:9094/api/ServiceRegistry0 
88,Worker11,http://localhost:9098/api/Worker11,POST PUT GET DELETE ,false,88,ServiceDiscovery,Worker,POST http://localhost:9094/api/ServiceRegistry0 PUT http://localhost:9094/api/ServiceRegistry0 DELETE http://localhost:9094/api/ServiceRegistry0 
89,Client20,http://localhost:9099/api/Client20,,false,89,ServiceDiscovery,Client,GET http://localhost:9094/api/ServiceRegistry0 GET http://localhost:9098/api/Worker11 PUT http://localhost:9098/api/Worker11 POST http://localhost:9098/api/Worker11 DELETE http://localhost:9098/api/Worker11 
90,Client21,http://localhost:9100/api/Client21,,false,90,ServiceDiscovery,Client,GET http://localhost:9094/api/ServiceRegistry0 GET http://localhost:9098/api/Worker11 PUT http://localhost:9098/api/Worker11 POST http://localhost:9098/api/Worker11 DELETE http://localhost:9098/api/Worker11 
91,Client22,http://localhost:9101/api/Client22,,false,91,ServiceDiscovery,Client,GET http://localhost:9094/api/ServiceRegistry0 GET http://localhost:9098/api/Worker11 PUT http://localhost:9098/api/Worker11 POST http://localhost:9098/api/Worker11 DELETE http://localhost:9098/api/Worker11 
92,Client23,http://localhost:9102/api/Client23,,false,92,ServiceDiscovery,Client,GET http://localhost:9094/api/ServiceRegistry0 GET http://localhost:9098/api/Worker11 PUT http://localhost:9098/api/Worker11 POST http://localhost:9098/api/Worker11 DELETE http://localhost:9098/api/Worker11 
93,Client24,http://localhost:9103/api/Client24,,false,93,ServiceDiscovery,Client,GET http://localhost:9094/api/ServiceRegistry0 GET http://localhost:9098/api/Worker11 PUT http://localhost:9098/api/Worker11 POST http://localhost:9098/api/Worker11 DELETE http://localhost:9098/api/Worker11 
94,Client25,http://localhost:9104/api/Client25,,false,94,ServiceDiscovery,Client,GET http://localhost:9094/api/ServiceRegistry0 GET http://localhost:9098/api/Worker11 PUT http://localhost:9098/api/Worker11 POST http://localhost:9098/api/Worker11 DELETE http://localhost:9098/api/Worker11 
95,Client26,http://localhost:9105/api/Client26,,false,95,ServiceDiscovery,Client,GET http://localhost:9094/api/ServiceRegistry0 GET http://localhost:9098/api/Worker11 PUT http://localhost:9098/api/Worker11 POST http://localhost:9098/api/Worker11 DELETE http://localhost:9098/api/Worker11 
96,ServiceRegistry1,http://localhost:9106/api/ServiceRegistry1,POST PUT GET DELETE ,false,96,ServiceDiscovery,ServiceRegistry,
97,Worker12,http://localhost:9107/api/Worker12,POST PUT GET DELETE ,false,97,ServiceDiscovery,Worker,POST http://localhost:9106/api/ServiceRegistry1 PUT http://localhost:9106/api/ServiceRegistry1 DELETE http://localhost:9106/api/ServiceRegistry1 
98,Worker13,http://localhost:9108/api/Worker13,POST PUT GET DELETE ,false,98,ServiceDiscovery,Worker,POST http://localhost:9106/api/ServiceRegistry1 PUT http://localhost:9106/api/ServiceRegistry1 DELETE http://localhost:9106/api/ServiceRegistry1 
99,Worker14,http://localhost:9109/api/Worker14,POST PUT GET DELETE ,false,99,ServiceDiscovery,Worker,POST http://localhost:9106/api/ServiceRegistry1 PUT http://localhost:9106/api/ServiceRegistry1 DELETE http://localhost:9106/api/ServiceRegistry1 
100,Client27,http://localhost:9110/api/Client27,,false,100,ServiceDiscovery,Client,GET http://localhost:9106/api/ServiceRegistry1 GET http://localhost:9109/api/Worker14 PUT http://localhost:9109/api/Worker14 POST http://localhost:9109/api/Worker14 DELETE http://localhost:9109/api/Worker14 
101,Client28,http://localhost:9111/api/Client28,,false,101,ServiceDiscovery,Client,GET http://localhost:9106/api/ServiceRegistry1 GET http://localhost:9109/api/Worker14 PUT http://localhost:9109/api/Worker14 POST http://localhost:9109/api/Worker14 DELETE http://localhost:9109/api/Worker14 
102,Client29,http://localhost:9112/api/Client29,,false,102,ServiceDiscovery,Client,GET http://localhost:9106/api/ServiceRegistry1 GET http://localhost:9109/api/Worker14 PUT http://localhost:9109/api/Worker14 POST http://localhost:9109/api/Worker14 DELETE http://localhost:9109/api/Worker14 
103,ServiceRegistry2,http://localhost:9113/api/ServiceRegistry2,POST PUT GET DELETE ,false,103,ServiceDiscovery,ServiceRegistry,
104,Worker15,http://localhost:9114/api/Worker15,POST PUT GET DELETE ,false,104,ServiceDiscovery,Worker,POST http://localhost:9113/api/ServiceRegistry2 PUT http://localhost:9113/api/ServiceRegistry2 DELETE http://localhost:9113/api/ServiceRegistry2 
105,Worker16,http://localhost:9115/api/Worker16,POST PUT GET DELETE ,false,105,ServiceDiscovery,Worker,POST http://localhost:9113/api/ServiceRegistry2 PUT http://localhost:9113/api/ServiceRegistry2 DELETE http://localhost:9113/api/ServiceRegistry2 
106,Client30,http://localhost:9116/api/Client30,,false,106,ServiceDiscovery,Client,GET http://localhost:9113/api/ServiceRegistry2 GET http://localhost:9115/api/Worker16 PUT http://localhost:9115/api/Worker16 POST http://localhost:9115/api/Worker16 DELETE http://localhost:9115/api/Worker16 
107,Client31,http://localhost:9117/api/Client31,,false,107,ServiceDiscovery,Client,GET http://localhost:9113/api/ServiceRegistry2 GET http://localhost:9115/api/Worker16 PUT http://localhost:9115/api/Worker16 POST http://localhost:9115/api/Worker16 DELETE http://localhost:9115/api/Worker16 
108,Client32,http://localhost:9118/api/Client32,,false,108,ServiceDiscovery,Client,GET http://localhost:9113/api/ServiceRegistry2 GET http://localhost:9115/api/Worker16 PUT http://localhost:9115/api/Worker16 POST http://localhost:9115/api/Worker16 DELETE http://localhost:9115/api/Worker16 
109,Client33,http://localhost:9119/api/Client33,,false,109,ServiceDiscovery,Client,GET http://localhost:9113/api/ServiceRegistry2 GET http://localhost:9115/api/Worker16 PUT http://localhost:9115/api/Worker16 POST http://localhost:9115/api/Worker16 DELETE http://localhost:9115/api/Worker16 
110,Client34,http://localhost:9120/api/Client34,,false,110,ServiceDiscovery,Client,GET http://localhost:9113/api/ServiceRegistry2 GET http://localhost:9115/api/Worker16 PUT http://localhost:9115/api/Worker16 POST http://localhost:9115/api/Worker16 DELETE http://localhost:9115/api/Worker16 
111,Client35,http://localhost:9121/api/Client35,,false,111,ServiceDiscovery,Client,GET http://localhost:9113/api/ServiceRegistry2 GET http://localhost:9115/api/Worker16 PUT http://localhost:9115/api/Worker16 POST http://localhost:9115/api/Worker16 DELETE http://localhost:9115/api/Worker16 
112,Client36,http://localhost:9122/api/Client36,,false,112,ServiceDiscovery,Client,GET http://localhost:9113/api/ServiceRegistry2 GET http://localhost:9115/api/Worker16 PUT http://localhost:9115/api/Worker16 POST http://localhost:9115/api/Worker16 DELETE http://localhost:9115/api/Worker16 
