0 | LoadBalancingService0 | http://localhost:9010/api/LoadBalancingService0 | GET | false | 0 | LoadBalanceing: LoadBalancingService | POST http://localhost:9011/api/ProviderService0 PUT http://localhost:9011/api/ProviderService0 GET http://localhost:9011/api/ProviderService0 POST http://localhost:9012/api/ProviderService1 PUT http://localhost:9012/api/ProviderService1 GET http://localhost:9012/api/ProviderService1 POST http://localhost:9013/api/ProviderService2 PUT http://localhost:9013/api/ProviderService2 GET http://localhost:9013/api/ProviderService2 POST http://localhost:9014/api/ProviderService3 PUT http://localhost:9014/api/ProviderService3 GET http://localhost:9014/api/ProviderService3 POST http://localhost:9015/api/ProviderService4 PUT http://localhost:9015/api/ProviderService4 GET http://localhost:9015/api/ProviderService4 POST http://localhost:9016/api/ProviderService5 PUT http://localhost:9016/api/ProviderService5 GET http://localhost:9016/api/ProviderService5 
50 | Client1 | http://localhost:9060/api/Client1 | GET PUT | false | 50 | LeaderElection: Client | GET http://localhost:9058/api/Leader0 PUT http://localhost:9058/api/Leader0 
51 | Client2 | http://localhost:9061/api/Client2 | GET PUT | false | 51 | LeaderElection: Client | GET http://localhost:9058/api/Leader0 PUT http://localhost:9058/api/Leader0 
52 | Leader1 | http://localhost:9062/api/Leader1 | GET PUT | false | 52 | LeaderElection: Leader | 
53 | Client3 | http://localhost:9063/api/Client3 | GET PUT | false | 53 | LeaderElection: Client | GET http://localhost:9062/api/Leader1 PUT http://localhost:9062/api/Leader1 
54 | Client4 | http://localhost:9064/api/Client4 | GET PUT | false | 54 | LeaderElection: Client | GET http://localhost:9062/api/Leader1 PUT http://localhost:9062/api/Leader1 
55 | Client5 | http://localhost:9065/api/Client5 | GET PUT | false | 55 | LeaderElection: Client | GET http://localhost:9062/api/Leader1 PUT http://localhost:9062/api/Leader1 
56 | Client6 | http://localhost:9066/api/Client6 | GET PUT | false | 56 | LeaderElection: Client | GET http://localhost:9062/api/Leader1 PUT http://localhost:9062/api/Leader1 
57 | Client7 | http://localhost:9067/api/Client7 | GET PUT | false | 57 | LeaderElection: Client | GET http://localhost:9062/api/Leader1 PUT http://localhost:9062/api/Leader1 
58 | Leader2 | http://localhost:9068/api/Leader2 | GET PUT | false | 58 | LeaderElection: Leader | 
59 | Client8 | http://localhost:9069/api/Client8 | GET PUT | false | 59 | LeaderElection: Client | GET http://localhost:9068/api/Leader2 PUT http://localhost:9068/api/Leader2 
60 | Client9 | http://localhost:9070/api/Client9 | GET PUT | false | 60 | LeaderElection: Client | GET http://localhost:9068/api/Leader2 PUT http://localhost:9068/api/Leader2 
61 | Client10 | http://localhost:9071/api/Client10 | GET PUT | false | 61 | LeaderElection: Client | GET http://localhost:9068/api/Leader2 PUT http://localhost:9068/api/Leader2 
62 | Client11 | http://localhost:9072/api/Client11 | GET PUT | false | 62 | LeaderElection: Client | GET http://localhost:9068/api/Leader2 PUT http://localhost:9068/api/Leader2 
63 | Client12 | http://localhost:9073/api/Client12 | GET PUT | false | 63 | LeaderElection: Client | GET http://localhost:9068/api/Leader2 PUT http://localhost:9068/api/Leader2 
64 | ApiGateway0 | http://localhost:9074/api/ApiGateway0 | POST PUT GET DELETE | false | 64 | ApiGateway: ApiGateway | POST http://localhost:9078/api/Worker0 GET http://localhost:9078/api/Worker0 PUT http://localhost:9078/api/Worker0 DELETE http://localhost:9078/api/Worker0 POST http://localhost:9079/api/Worker1 GET http://localhost:9079/api/Worker1 PUT http://localhost:9079/api/Worker1 DELETE http://localhost:9079/api/Worker1 
65 | Client9 | http://localhost:9075/api/Client9 | | false | 65 | ApiGateway: Client | POST http://localhost:9074/api/ApiGateway0 GET http://localhost:9074/api/ApiGateway0 PUT http://localhost:9074/api/ApiGateway0 DELETE http://localhost:9074/api/ApiGateway0 
66 | Client10 | http://localhost:9076/api/Client10 | | false | 66 | ApiGateway: Client | POST http://localhost:9074/api/ApiGateway0 GET http://localhost:9074/api/ApiGateway0 PUT http://localhost:9074/api/ApiGateway0 DELETE http://localhost:9074/api/ApiGateway0 
67 | Client11 | http://localhost:9077/api/Client11 | | false | 67 | ApiGateway: Client | POST http://localhost:9074/api/ApiGateway0 GET http://localhost:9074/api/ApiGateway0 PUT http://localhost:9074/api/ApiGateway0 DELETE http://localhost:9074/api/ApiGateway0 
68 | Worker0 | http://localhost:9078/api/Worker0 | POST GET PUT DELETE | false | 68 | ApiGateway: Worker | 
69 | Worker1 | http://localhost:9079/api/Worker1 | POST GET PUT DELETE | false | 69 | ApiGateway: Worker | 
70 | ApiGateway1 | http://localhost:9080/api/ApiGateway1 | POST PUT GET DELETE | false | 70 | ApiGateway: ApiGateway | POST http://localhost:9084/api/Worker2 GET http://localhost:9084/api/Worker2 PUT http://localhost:9084/api/Worker2 DELETE http://localhost:9084/api/Worker2 POST http://localhost:9085/api/Worker3 GET http://localhost:9085/api/Worker3 PUT http://localhost:9085/api/Worker3 DELETE http://localhost:9085/api/Worker3 POST http://localhost:9086/api/Worker4 GET http://localhost:9086/api/Worker4 PUT http://localhost:9086/api/Worker4 DELETE http://localhost:9086/api/Worker4 
71 | Client12 | http://localhost:9081/api/Client12 | | false | 71 | ApiGateway: Client | POST http://localhost:9080/api/ApiGateway1 GET http://localhost:9080/api/ApiGateway1 PUT http://localhost:9080/api/ApiGateway1 DELETE http://localhost:9080/api/ApiGateway1 
72 | Client13 | http://localhost:9082/api/Client13 | | false | 72 | ApiGateway: Client | POST http://localhost:9080/api/ApiGateway1 GET http://localhost:9080/api/ApiGateway1 PUT http://localhost:9080/api/ApiGateway1 DELETE http://localhost:9080/api/ApiGateway1 
73 | Client14 | http://localhost:9083/api/Client14 | | false | 73 | ApiGateway: Client | POST http://localhost:9080/api/ApiGateway1 GET http://localhost:9080/api/ApiGateway1 PUT http://localhost:9080/api/ApiGateway1 DELETE http://localhost:9080/api/ApiGateway1 
74 | Worker2 | http://localhost:9084/api/Worker2 | POST GET PUT DELETE | false | 74 | ApiGateway: Worker | 
75 | Worker3 | http://localhost:9085/api/Worker3 | POST GET PUT DELETE | false | 75 | ApiGateway: Worker | 
76 | Worker4 | http://localhost:9086/api/Worker4 | POST GET PUT DELETE | false | 76 | ApiGateway: Worker | 
77 | ApiGateway2 | http://localhost:9087/api/ApiGateway2 | POST PUT GET DELETE | false | 77 | ApiGateway: ApiGateway | POST http://localhost:9091/api/Worker5 GET http://localhost:9091/api/Worker5 PUT http://localhost:9091/api/Worker5 DELETE http://localhost:9091/api/Worker5 POST http://localhost:9092/api/Worker6 GET http://localhost:9092/api/Worker6 PUT http://localhost:9092/api/Worker6 DELETE http://localhost:9092/api/Worker6 POST http://localhost:9093/api/Worker7 GET http://localhost:9093/api/Worker7 PUT http://localhost:9093/api/Worker7 DELETE http://localhost:9093/api/Worker7 
78 | Client15 | http://localhost:9088/api/Client15 | | false | 78 | ApiGateway: Client | POST http://localhost:9087/api/ApiGateway2 GET http://localhost:9087/api/ApiGateway2 PUT http://localhost:9087/api/ApiGateway2 DELETE http://localhost:9087/api/ApiGateway2 
79 | Client16 | http://localhost:9089/api/Client16 | | false | 79 | ApiGateway: Client | POST http://localhost:9087/api/ApiGateway2 GET http://localhost:9087/api/ApiGateway2 PUT http://localhost:9087/api/ApiGateway2 DELETE http://localhost:9087/api/ApiGateway2 
80 | Client17 | http://localhost:9090/api/Client17 | | false | 80 | ApiGateway: Client | POST http://localhost:9087/api/ApiGateway2 GET http://localhost:9087/api/ApiGateway2 PUT http://localhost:9087/api/ApiGateway2 DELETE http://localhost:9087/api/ApiGateway2 
81 | Worker5 | http://localhost:9091/api/Worker5 | POST GET PUT DELETE | false | 81 | ApiGateway: Worker | 
82 | Worker6 | http://localhost:9092/api/Worker6 | POST GET PUT DELETE | false | 82 | ApiGateway: Worker | 
83 | Worker7 | http://localhost:9093/api/Worker7 | POST GET PUT DELETE | false | 83 | ApiGateway: Worker | 
84 | ServiceRegistry0 | http://localhost:9094/api/ServiceRegistry0 | POST PUT GET DELETE | false | 84 | ServiceDiscovery: ServiceRegistry | 
85 | Worker8 | http://localhost:9095/api/Worker8 | POST PUT GET DELETE | false | 85 | ServiceDiscovery: Worker | POST http://localhost:9094/api/ServiceRegistry0 PUT http://localhost:9094/api/ServiceRegistry0 DELETE http://localhost:9094/api/ServiceRegistry0 
86 | Worker9 | http://localhost:9096/api/Worker9 | POST PUT GET DELETE | false | 86 | ServiceDiscovery: Worker | POST http://localhost:9094/api/ServiceRegistry0 PUT http://localhost:9094/api/ServiceRegistry0 DELETE http://localhost:9094/api/ServiceRegistry0 
87 | Client18 | http://localhost:9097/api/Client18 | | false | 87 | ServiceDiscovery: Client | GET http://localhost:9094/api/ServiceRegistry0 GET http://localhost:9096/api/Worker9 PUT http://localhost:9096/api/Worker9 POST http://localhost:9096/api/Worker9 DELETE http://localhost:9096/api/Worker9 
88 | Client19 | http://localhost:9098/api/Client19 | | false | 88 | ServiceDiscovery: Client | GET http://localhost:9094/api/ServiceRegistry0 GET http://localhost:9096/api/Worker9 PUT http://localhost:9096/api/Worker9 POST http://localhost:9096/api/Worker9 DELETE http://localhost:9096/api/Worker9 
89 | Client20 | http://localhost:9099/api/Client20 | | false | 89 | ServiceDiscovery: Client | GET http://localhost:9094/api/ServiceRegistry0 GET http://localhost:9096/api/Worker9 PUT http://localhost:9096/api/Worker9 POST http://localhost:9096/api/Worker9 DELETE http://localhost:9096/api/Worker9 
90 | Client21 | http://localhost:9100/api/Client21 | | false | 90 | ServiceDiscovery: Client | GET http://localhost:9094/api/ServiceRegistry0 GET http://localhost:9096/api/Worker9 PUT http://localhost:9096/api/Worker9 POST http://localhost:9096/api/Worker9 DELETE http://localhost:9096/api/Worker9 
91 | Client22 | http://localhost:9101/api/Client22 | | false | 91 | ServiceDiscovery: Client | GET http://localhost:9094/api/ServiceRegistry0 GET http://localhost:9096/api/Worker9 PUT http://localhost:9096/api/Worker9 POST http://localhost:9096/api/Worker9 DELETE http://localhost:9096/api/Worker9 
92 | ServiceRegistry1 | http://localhost:9102/api/ServiceRegistry1 | POST PUT GET DELETE | false | 92 | ServiceDiscovery: ServiceRegistry | 
93 | Worker10 | http://localhost:9103/api/Worker10 | POST PUT GET DELETE | false | 93 | ServiceDiscovery: Worker | POST http://localhost:9102/api/ServiceRegistry1 PUT http://localhost:9102/api/ServiceRegistry1 DELETE http://localhost:9102/api/ServiceRegistry1 
94 | Client23 | http://localhost:9104/api/Client23 | | false | 94 | ServiceDiscovery: Client | GET http://localhost:9102/api/ServiceRegistry1 GET http://localhost:9103/api/Worker10 PUT http://localhost:9103/api/Worker10 POST http://localhost:9103/api/Worker10 DELETE http://localhost:9103/api/Worker10 
95 | Client24 | http://localhost:9105/api/Client24 | | false | 95 | ServiceDiscovery: Client | GET http://localhost:9102/api/ServiceRegistry1 GET http://localhost:9103/api/Worker10 PUT http://localhost:9103/api/Worker10 POST http://localhost:9103/api/Worker10 DELETE http://localhost:9103/api/Worker10 
96 | Client25 | http://localhost:9106/api/Client25 | | false | 96 | ServiceDiscovery: Client | GET http://localhost:9102/api/ServiceRegistry1 GET http://localhost:9103/api/Worker10 PUT http://localhost:9103/api/Worker10 POST http://localhost:9103/api/Worker10 DELETE http://localhost:9103/api/Worker10 
97 | Client26 | http://localhost:9107/api/Client26 | | false | 97 | ServiceDiscovery: Client | GET http://localhost:9102/api/ServiceRegistry1 GET http://localhost:9103/api/Worker10 PUT http://localhost:9103/api/Worker10 POST http://localhost:9103/api/Worker10 DELETE http://localhost:9103/api/Worker10 
98 | Client27 | http://localhost:9108/api/Client27 | | false | 98 | ServiceDiscovery: Client | GET http://localhost:9102/api/ServiceRegistry1 GET http://localhost:9103/api/Worker10 PUT http://localhost:9103/api/Worker10 POST http://localhost:9103/api/Worker10 DELETE http://localhost:9103/api/Worker10 
99 | Client28 | http://localhost:9109/api/Client28 | | false | 99 | ServiceDiscovery: Client | GET http://localhost:9102/api/ServiceRegistry1 GET http://localhost:9103/api/Worker10 PUT http://localhost:9103/api/Worker10 POST http://localhost:9103/api/Worker10 DELETE http://localhost:9103/api/Worker10 
100 | ServiceRegistry2 | http://localhost:9110/api/ServiceRegistry2 | POST PUT GET DELETE | false | 100 | ServiceDiscovery: ServiceRegistry | 
101 | Worker11 | http://localhost:9111/api/Worker11 | POST PUT GET DELETE | false | 101 | ServiceDiscovery: Worker | POST http://localhost:9110/api/ServiceRegistry2 PUT http://localhost:9110/api/ServiceRegistry2 DELETE http://localhost:9110/api/ServiceRegistry2 
102 | Client29 | http://localhost:9112/api/Client29 | | false | 102 | ServiceDiscovery: Client | GET http://localhost:9110/api/ServiceRegistry2 GET http://localhost:9111/api/Worker11 PUT http://localhost:9111/api/Worker11 POST http://localhost:9111/api/Worker11 DELETE http://localhost:9111/api/Worker11 
103 | Client30 | http://localhost:9113/api/Client30 | | false | 103 | ServiceDiscovery: Client | GET http://localhost:9110/api/ServiceRegistry2 GET http://localhost:9111/api/Worker11 PUT http://localhost:9111/api/Worker11 POST http://localhost:9111/api/Worker11 DELETE http://localhost:9111/api/Worker11 
104 | Client31 | http://localhost:9114/api/Client31 | | false | 104 | ServiceDiscovery: Client | GET http://localhost:9110/api/ServiceRegistry2 GET http://localhost:9111/api/Worker11 PUT http://localhost:9111/api/Worker11 POST http://localhost:9111/api/Worker11 DELETE http://localhost:9111/api/Worker11 
