id,microserviceName,URI,connectionTypes,duplicate,creationTime,pattern,role,connections
3258,worker196,http://localhost:12268/api/worker196,GET POST PUT DELETE ,false,3258,NoPattern,Worker,PUT http://localhost:12267/api/Client169 GET http://localhost:12267/api/Client169 DELETE http://localhost:12267/api/Client169 
3259,Publisher62,http://localhost:12269/api/Publisher62,,false,3259,PriorityQueue,Publisher,POST http://localhost:12270/api/Bus124 GET http://localhost:12270/api/Bus124 
3260,Bus124,http://localhost:12270/api/Bus124,POST ,false,3260,PriorityQueue,Bus,POST http://localhost:12271/api/Worker170 GET http://localhost:12271/api/Worker170 POST http://localhost:12272/api/Worker171 GET http://localhost:12272/api/Worker171 POST http://localhost:12273/api/Worker172 GET http://localhost:12273/api/Worker172 POST http://localhost:12274/api/Worker173 GET http://localhost:12274/api/Worker173 
3261,Worker170,http://localhost:12271/api/Worker170,POST GET ,false,3261,PriorityQueue,Worker,
3262,Worker171,http://localhost:12272/api/Worker171,POST GET ,false,3262,PriorityQueue,Worker,
3263,Worker172,http://localhost:12273/api/Worker172,POST GET ,false,3263,PriorityQueue,Worker,
3264,Worker173,http://localhost:12274/api/Worker173,POST GET ,false,3264,PriorityQueue,Worker,
3265,Publisher63,http://localhost:12275/api/Publisher63,,false,3265,PriorityQueue,Publisher,POST http://localhost:12276/api/Bus125 POST http://localhost:12278/api/Bus126 POST http://localhost:12280/api/Bus127 
3266,Bus125,http://localhost:12276/api/Bus125,POST ,false,3266,PriorityQueue,Bus,POST http://localhost:12277/api/Worker174 GET http://localhost:12277/api/Worker174 
3267,Worker174,http://localhost:12277/api/Worker174,POST GET ,false,3267,PriorityQueue,Worker,
3268,Bus126,http://localhost:12278/api/Bus126,POST ,false,3268,PriorityQueue,Bus,POST http://localhost:12279/api/Worker175 GET http://localhost:12279/api/Worker175 
3269,Worker175,http://localhost:12279/api/Worker175,POST GET ,false,3269,PriorityQueue,Worker,
3270,Bus127,http://localhost:12280/api/Bus127,POST ,false,3270,PriorityQueue,Bus,POST http://localhost:12281/api/Worker176 GET http://localhost:12281/api/Worker176 
3271,Worker176,http://localhost:12281/api/Worker176,POST GET ,false,3271,PriorityQueue,Worker,
3272,Publisher64,http://localhost:12282/api/Publisher64,,false,3272,PriorityQueue,Publisher,POST http://localhost:12283/api/Bus128 GET http://localhost:12283/api/Bus128 
3273,Bus128,http://localhost:12283/api/Bus128,POST ,false,3273,PriorityQueue,Bus,POST http://localhost:12284/api/Worker177 GET http://localhost:12284/api/Worker177 POST http://localhost:12285/api/Worker178 GET http://localhost:12285/api/Worker178 POST http://localhost:12286/api/Worker179 GET http://localhost:12286/api/Worker179 POST http://localhost:12287/api/Worker180 GET http://localhost:12287/api/Worker180 
3274,Worker177,http://localhost:12284/api/Worker177,POST GET ,false,3274,PriorityQueue,Worker,
3275,Worker178,http://localhost:12285/api/Worker178,POST GET ,false,3275,PriorityQueue,Worker,
3276,Worker179,http://localhost:12286/api/Worker179,POST GET ,false,3276,PriorityQueue,Worker,
3277,Worker180,http://localhost:12287/api/Worker180,POST GET ,false,3277,PriorityQueue,Worker,
3278,Client170,http://localhost:12288/api/Client170,PUT ,false,3278,NoPattern,Client,
3279,Client127,http://localhost:12289/api/Client127,,false,3279,CacheASide,Client,POST http://localhost:12292/api/Cache452 GET http://localhost:12292/api/Cache452 POST http://localhost:12296/api/Cache455 GET http://localhost:12296/api/Cache455 POST http://localhost:12299/api/Cache457 GET http://localhost:12299/api/Cache457 POST http://localhost:12302/api/Cache459 GET http://localhost:12302/api/Cache459 POST http://localhost:12305/api/Cache461 GET http://localhost:12305/api/Cache461 
3280,Client128,http://localhost:12290/api/Client128,,false,3280,CacheASide,Client,POST http://localhost:12292/api/Cache452 GET http://localhost:12292/api/Cache452 POST http://localhost:12296/api/Cache455 GET http://localhost:12296/api/Cache455 POST http://localhost:12299/api/Cache457 GET http://localhost:12299/api/Cache457 POST http://localhost:12302/api/Cache459 GET http://localhost:12302/api/Cache459 POST http://localhost:12305/api/Cache461 GET http://localhost:12305/api/Cache461 
3281,Worker217,http://localhost:12291/api/Worker217,POST GET ,false,3281,CacheASide,Worker,
3282,Cache452,http://localhost:12292/api/Cache452,POST GET ,false,3282,CacheASide,Cache,POST http://localhost:12293/api/Cache453 GET http://localhost:12293/api/Cache453 
3283,Cache453,http://localhost:12293/api/Cache453,POST GET ,false,3283,CacheASide,Cache,POST http://localhost:12294/api/Cache454 GET http://localhost:12294/api/Cache454 
3284,Cache454,http://localhost:12294/api/Cache454,POST GET ,false,3284,CacheASide,Cache,POST http://localhost:12291/api/Worker217 GET http://localhost:12291/api/Worker217 
3285,Worker218,http://localhost:12295/api/Worker218,POST GET ,false,3285,CacheASide,Worker,
3286,Cache455,http://localhost:12296/api/Cache455,POST GET ,false,3286,CacheASide,Cache,POST http://localhost:12297/api/Cache456 GET http://localhost:12297/api/Cache456 
3287,Cache456,http://localhost:12297/api/Cache456,POST GET ,false,3287,CacheASide,Cache,POST http://localhost:12295/api/Worker218 GET http://localhost:12295/api/Worker218 
3288,Worker219,http://localhost:12298/api/Worker219,POST GET ,false,3288,CacheASide,Worker,
3289,Cache457,http://localhost:12299/api/Cache457,POST GET ,false,3289,CacheASide,Cache,POST http://localhost:12300/api/Cache458 GET http://localhost:12300/api/Cache458 
3290,Cache458,http://localhost:12300/api/Cache458,POST GET ,false,3290,CacheASide,Cache,POST http://localhost:12298/api/Worker219 GET http://localhost:12298/api/Worker219 
3291,Worker220,http://localhost:12301/api/Worker220,POST GET ,false,3291,CacheASide,Worker,
3292,Cache459,http://localhost:12302/api/Cache459,POST GET ,false,3292,CacheASide,Cache,POST http://localhost:12303/api/Cache460 GET http://localhost:12303/api/Cache460 
3293,Cache460,http://localhost:12303/api/Cache460,POST GET ,false,3293,CacheASide,Cache,POST http://localhost:12301/api/Worker220 GET http://localhost:12301/api/Worker220 
3294,Worker221,http://localhost:12304/api/Worker221,POST GET ,false,3294,CacheASide,Worker,
3295,Cache461,http://localhost:12305/api/Cache461,POST GET ,false,3295,CacheASide,Cache,POST http://localhost:12306/api/Cache462 GET http://localhost:12306/api/Cache462 
3296,Cache462,http://localhost:12306/api/Cache462,POST GET ,false,3296,CacheASide,Cache,POST http://localhost:12304/api/Worker221 GET http://localhost:12304/api/Worker221 
3297,Client129,http://localhost:12307/api/Client129,,false,3297,CacheASide,Client,POST http://localhost:12310/api/Cache463 GET http://localhost:12310/api/Cache463 POST http://localhost:12314/api/Cache466 GET http://localhost:12314/api/Cache466 POST http://localhost:12317/api/Cache468 GET http://localhost:12317/api/Cache468 POST http://localhost:12319/api/Cache469 GET http://localhost:12319/api/Cache469 POST http://localhost:12321/api/Cache470 GET http://localhost:12321/api/Cache470 
3298,Client130,http://localhost:12308/api/Client130,,false,3298,CacheASide,Client,POST http://localhost:12310/api/Cache463 GET http://localhost:12310/api/Cache463 POST http://localhost:12314/api/Cache466 GET http://localhost:12314/api/Cache466 POST http://localhost:12317/api/Cache468 GET http://localhost:12317/api/Cache468 POST http://localhost:12319/api/Cache469 GET http://localhost:12319/api/Cache469 POST http://localhost:12321/api/Cache470 GET http://localhost:12321/api/Cache470 
3299,Worker222,http://localhost:12309/api/Worker222,POST GET ,false,3299,CacheASide,Worker,
3300,Cache463,http://localhost:12310/api/Cache463,POST GET ,false,3300,CacheASide,Cache,POST http://localhost:12311/api/Cache464 GET http://localhost:12311/api/Cache464 
3301,Cache464,http://localhost:12311/api/Cache464,POST GET ,false,3301,CacheASide,Cache,POST http://localhost:12312/api/Cache465 GET http://localhost:12312/api/Cache465 
3302,Cache465,http://localhost:12312/api/Cache465,POST GET ,false,3302,CacheASide,Cache,POST http://localhost:12309/api/Worker222 GET http://localhost:12309/api/Worker222 
3303,Worker223,http://localhost:12313/api/Worker223,POST GET ,false,3303,CacheASide,Worker,
3304,Cache466,http://localhost:12314/api/Cache466,POST GET ,false,3304,CacheASide,Cache,POST http://localhost:12315/api/Cache467 GET http://localhost:12315/api/Cache467 
3305,Cache467,http://localhost:12315/api/Cache467,POST GET ,false,3305,CacheASide,Cache,POST http://localhost:12313/api/Worker223 GET http://localhost:12313/api/Worker223 
3306,Worker224,http://localhost:12316/api/Worker224,POST GET ,false,3306,CacheASide,Worker,
3307,Cache468,http://localhost:12317/api/Cache468,POST GET ,false,3307,CacheASide,Cache,POST http://localhost:12316/api/Worker224 GET http://localhost:12316/api/Worker224 
3308,Worker225,http://localhost:12318/api/Worker225,POST GET ,false,3308,CacheASide,Worker,
3309,Cache469,http://localhost:12319/api/Cache469,POST GET ,false,3309,CacheASide,Cache,POST http://localhost:12318/api/Worker225 GET http://localhost:12318/api/Worker225 
3310,Worker226,http://localhost:12320/api/Worker226,POST GET ,false,3310,CacheASide,Worker,
3311,Cache470,http://localhost:12321/api/Cache470,POST GET ,false,3311,CacheASide,Cache,POST http://localhost:12322/api/Cache471 GET http://localhost:12322/api/Cache471 
3312,Cache471,http://localhost:12322/api/Cache471,POST GET ,false,3312,CacheASide,Cache,POST http://localhost:12320/api/Worker226 GET http://localhost:12320/api/Worker226 
3313,Client131,http://localhost:12323/api/Client131,,false,3313,CacheASide,Client,POST http://localhost:12325/api/Cache472 GET http://localhost:12325/api/Cache472 POST http://localhost:12329/api/Cache475 GET http://localhost:12329/api/Cache475 POST http://localhost:12332/api/Cache477 GET http://localhost:12332/api/Cache477 POST http://localhost:12336/api/Cache480 GET http://localhost:12336/api/Cache480 POST http://localhost:12339/api/Cache482 GET http://localhost:12339/api/Cache482 
3314,Worker227,http://localhost:12324/api/Worker227,POST GET ,false,3314,CacheASide,Worker,
3315,Cache472,http://localhost:12325/api/Cache472,POST GET ,false,3315,CacheASide,Cache,POST http://localhost:12326/api/Cache473 GET http://localhost:12326/api/Cache473 
3316,Cache473,http://localhost:12326/api/Cache473,POST GET ,false,3316,CacheASide,Cache,POST http://localhost:12327/api/Cache474 GET http://localhost:12327/api/Cache474 
3317,Cache474,http://localhost:12327/api/Cache474,POST GET ,false,3317,CacheASide,Cache,POST http://localhost:12324/api/Worker227 GET http://localhost:12324/api/Worker227 
3318,Worker228,http://localhost:12328/api/Worker228,POST GET ,false,3318,CacheASide,Worker,
3319,Cache475,http://localhost:12329/api/Cache475,POST GET ,false,3319,CacheASide,Cache,POST http://localhost:12330/api/Cache476 GET http://localhost:12330/api/Cache476 
3320,Cache476,http://localhost:12330/api/Cache476,POST GET ,false,3320,CacheASide,Cache,POST http://localhost:12328/api/Worker228 GET http://localhost:12328/api/Worker228 
3321,Worker229,http://localhost:12331/api/Worker229,POST GET ,false,3321,CacheASide,Worker,
3322,Cache477,http://localhost:12332/api/Cache477,POST GET ,false,3322,CacheASide,Cache,POST http://localhost:12333/api/Cache478 GET http://localhost:12333/api/Cache478 
3323,Cache478,http://localhost:12333/api/Cache478,POST GET ,false,3323,CacheASide,Cache,POST http://localhost:12334/api/Cache479 GET http://localhost:12334/api/Cache479 
3324,Cache479,http://localhost:12334/api/Cache479,POST GET ,false,3324,CacheASide,Cache,POST http://localhost:12331/api/Worker229 GET http://localhost:12331/api/Worker229 
3325,Worker230,http://localhost:12335/api/Worker230,POST GET ,false,3325,CacheASide,Worker,
3326,Cache480,http://localhost:12336/api/Cache480,POST GET ,false,3326,CacheASide,Cache,POST http://localhost:12337/api/Cache481 GET http://localhost:12337/api/Cache481 
3327,Cache481,http://localhost:12337/api/Cache481,POST GET ,false,3327,CacheASide,Cache,POST http://localhost:12335/api/Worker230 GET http://localhost:12335/api/Worker230 
3328,Worker231,http://localhost:12338/api/Worker231,POST GET ,false,3328,CacheASide,Worker,
3329,Cache482,http://localhost:12339/api/Cache482,POST GET ,false,3329,CacheASide,Cache,POST http://localhost:12338/api/Worker231 GET http://localhost:12338/api/Worker231 
3330,worker197,http://localhost:12340/api/worker197,PUT ,false,3330,NoPattern,Worker,
3331,worker198,http://localhost:12341/api/worker198,GET PUT DELETE ,false,3331,NoPattern,Worker,
3332,Leader62,http://localhost:12342/api/Leader62,POST POST ,false,3332,LeaderElection,Leader,POST http://localhost:12343/api/Worker176 POST http://localhost:12344/api/Worker177 
3333,Worker176,http://localhost:12343/api/Worker176,POST POST ,false,3333,LeaderElection,Worker,POST http://localhost:12342/api/Leader62 POST http://localhost:12344/api/Worker177 
3334,Worker177,http://localhost:12344/api/Worker177,POST POST ,false,3334,LeaderElection,Worker,POST http://localhost:12342/api/Leader62 POST http://localhost:12343/api/Worker176 
3335,Leader63,http://localhost:12345/api/Leader63,POST POST ,false,3335,LeaderElection,Leader,POST http://localhost:12346/api/Worker178 POST http://localhost:12347/api/Worker179 POST http://localhost:12348/api/Worker180 
3336,Worker178,http://localhost:12346/api/Worker178,POST POST ,false,3336,LeaderElection,Worker,POST http://localhost:12345/api/Leader63 POST http://localhost:12347/api/Worker179 POST http://localhost:12348/api/Worker180 
3337,Worker179,http://localhost:12347/api/Worker179,POST POST ,false,3337,LeaderElection,Worker,POST http://localhost:12345/api/Leader63 POST http://localhost:12346/api/Worker178 POST http://localhost:12348/api/Worker180 
3338,Worker180,http://localhost:12348/api/Worker180,POST POST ,false,3338,LeaderElection,Worker,POST http://localhost:12345/api/Leader63 POST http://localhost:12346/api/Worker178 POST http://localhost:12347/api/Worker179 
3339,Leader64,http://localhost:12349/api/Leader64,POST POST ,false,3339,LeaderElection,Leader,POST http://localhost:12350/api/Worker181 POST http://localhost:12351/api/Worker182 POST http://localhost:12352/api/Worker183 POST http://localhost:12353/api/Worker184 
3340,Worker181,http://localhost:12350/api/Worker181,POST POST ,false,3340,LeaderElection,Worker,POST http://localhost:12349/api/Leader64 POST http://localhost:12351/api/Worker182 POST http://localhost:12352/api/Worker183 POST http://localhost:12353/api/Worker184 
3341,Worker182,http://localhost:12351/api/Worker182,POST POST ,false,3341,LeaderElection,Worker,POST http://localhost:12349/api/Leader64 POST http://localhost:12350/api/Worker181 POST http://localhost:12352/api/Worker183 POST http://localhost:12353/api/Worker184 
3342,Worker183,http://localhost:12352/api/Worker183,POST POST ,false,3342,LeaderElection,Worker,POST http://localhost:12349/api/Leader64 POST http://localhost:12350/api/Worker181 POST http://localhost:12351/api/Worker182 POST http://localhost:12353/api/Worker184 
3343,Worker184,http://localhost:12353/api/Worker184,POST POST ,false,3343,LeaderElection,Worker,POST http://localhost:12349/api/Leader64 POST http://localhost:12350/api/Worker181 POST http://localhost:12351/api/Worker182 POST http://localhost:12352/api/Worker183 
3344,worker199,http://localhost:12354/api/worker199,GET ,false,3344,NoPattern,Worker,GET http://localhost:12355/api/Client171 POST http://localhost:12355/api/Client171 DELETE http://localhost:12355/api/Client171 PUT http://localhost:12355/api/Client171 DELETE http://localhost:12357/api/Client172 DELETE http://localhost:12355/api/Client171 GET http://localhost:12357/api/Client172 POST http://localhost:12357/api/Client172 
3345,Client171,http://localhost:12355/api/Client171,GET POST PUT ,false,3345,NoPattern,Client,GET http://localhost:12354/api/worker199 DELETE http://localhost:12354/api/worker199 POST http://localhost:12354/api/worker199 PUT http://localhost:12354/api/worker199 PUT http://localhost:12356/api/worker200 DELETE http://localhost:12356/api/worker200 DELETE http://localhost:12354/api/worker199 GET http://localhost:12354/api/worker199 DELETE http://localhost:12356/api/worker200 PUT http://localhost:12356/api/worker200 POST http://localhost:12356/api/worker200 
3346,worker200,http://localhost:12356/api/worker200,GET POST PUT DELETE ,false,3346,NoPattern,Worker,DELETE http://localhost:12355/api/Client171 POST http://localhost:12355/api/Client171 GET http://localhost:12357/api/Client172 POST http://localhost:12355/api/Client171 PUT http://localhost:12357/api/Client172 DELETE http://localhost:12357/api/Client172 POST http://localhost:12357/api/Client172 GET http://localhost:12357/api/Client172 
3347,Client172,http://localhost:12357/api/Client172,GET PUT DELETE ,false,3347,NoPattern,Client,PUT http://localhost:12354/api/worker199 GET http://localhost:12354/api/worker199 PUT http://localhost:12356/api/worker200 GET http://localhost:12356/api/worker200 POST http://localhost:12354/api/worker199 PUT http://localhost:12354/api/worker199 DELETE http://localhost:12354/api/worker199 POST http://localhost:12356/api/worker200 PUT http://localhost:12356/api/worker200 DELETE http://localhost:12356/api/worker200 
3348,ApiGateway62,http://localhost:12358/api/ApiGateway62,POST PUT GET DELETE ,false,3348,ApiGateway,ApiGateway,POST http://localhost:12366/api/Worker173 GET http://localhost:12366/api/Worker173 PUT http://localhost:12366/api/Worker173 DELETE http://localhost:12366/api/Worker173 POST http://localhost:12367/api/Worker174 GET http://localhost:12367/api/Worker174 PUT http://localhost:12367/api/Worker174 DELETE http://localhost:12367/api/Worker174 POST http://localhost:12368/api/Worker175 GET http://localhost:12368/api/Worker175 PUT http://localhost:12368/api/Worker175 DELETE http://localhost:12368/api/Worker175 POST http://localhost:12369/api/Worker176 GET http://localhost:12369/api/Worker176 PUT http://localhost:12369/api/Worker176 DELETE http://localhost:12369/api/Worker176 
3349,Client331,http://localhost:12359/api/Client331,,false,3349,ApiGateway,Client,POST http://localhost:12358/api/ApiGateway62 GET http://localhost:12358/api/ApiGateway62 PUT http://localhost:12358/api/ApiGateway62 DELETE http://localhost:12358/api/ApiGateway62 
3350,Client332,http://localhost:12360/api/Client332,,false,3350,ApiGateway,Client,POST http://localhost:12358/api/ApiGateway62 GET http://localhost:12358/api/ApiGateway62 PUT http://localhost:12358/api/ApiGateway62 DELETE http://localhost:12358/api/ApiGateway62 
3351,Client333,http://localhost:12361/api/Client333,,false,3351,ApiGateway,Client,POST http://localhost:12358/api/ApiGateway62 GET http://localhost:12358/api/ApiGateway62 PUT http://localhost:12358/api/ApiGateway62 DELETE http://localhost:12358/api/ApiGateway62 
3352,Client334,http://localhost:12362/api/Client334,,false,3352,ApiGateway,Client,POST http://localhost:12358/api/ApiGateway62 GET http://localhost:12358/api/ApiGateway62 PUT http://localhost:12358/api/ApiGateway62 DELETE http://localhost:12358/api/ApiGateway62 
3353,Client335,http://localhost:12363/api/Client335,,false,3353,ApiGateway,Client,POST http://localhost:12358/api/ApiGateway62 GET http://localhost:12358/api/ApiGateway62 PUT http://localhost:12358/api/ApiGateway62 DELETE http://localhost:12358/api/ApiGateway62 
3354,Client336,http://localhost:12364/api/Client336,,false,3354,ApiGateway,Client,POST http://localhost:12358/api/ApiGateway62 GET http://localhost:12358/api/ApiGateway62 PUT http://localhost:12358/api/ApiGateway62 DELETE http://localhost:12358/api/ApiGateway62 
3355,Client337,http://localhost:12365/api/Client337,,false,3355,ApiGateway,Client,POST http://localhost:12358/api/ApiGateway62 GET http://localhost:12358/api/ApiGateway62 PUT http://localhost:12358/api/ApiGateway62 DELETE http://localhost:12358/api/ApiGateway62 
3356,Worker173,http://localhost:12366/api/Worker173,POST GET ,false,3356,ApiGateway,Worker,
3357,Worker174,http://localhost:12367/api/Worker174,POST GET ,false,3357,ApiGateway,Worker,
3358,Worker175,http://localhost:12368/api/Worker175,POST GET ,false,3358,ApiGateway,Worker,
3359,Worker176,http://localhost:12369/api/Worker176,POST GET ,false,3359,ApiGateway,Worker,
3360,ApiGateway63,http://localhost:12370/api/ApiGateway63,POST PUT GET DELETE ,false,3360,ApiGateway,ApiGateway,POST http://localhost:12378/api/Worker177 GET http://localhost:12378/api/Worker177 PUT http://localhost:12378/api/Worker177 DELETE http://localhost:12378/api/Worker177 POST http://localhost:12379/api/Worker178 GET http://localhost:12379/api/Worker178 PUT http://localhost:12379/api/Worker178 DELETE http://localhost:12379/api/Worker178 
3361,Client338,http://localhost:12371/api/Client338,,false,3361,ApiGateway,Client,POST http://localhost:12370/api/ApiGateway63 GET http://localhost:12370/api/ApiGateway63 PUT http://localhost:12370/api/ApiGateway63 DELETE http://localhost:12370/api/ApiGateway63 
3362,Client339,http://localhost:12372/api/Client339,,false,3362,ApiGateway,Client,POST http://localhost:12370/api/ApiGateway63 GET http://localhost:12370/api/ApiGateway63 PUT http://localhost:12370/api/ApiGateway63 DELETE http://localhost:12370/api/ApiGateway63 
3363,Client340,http://localhost:12373/api/Client340,,false,3363,ApiGateway,Client,POST http://localhost:12370/api/ApiGateway63 GET http://localhost:12370/api/ApiGateway63 PUT http://localhost:12370/api/ApiGateway63 DELETE http://localhost:12370/api/ApiGateway63 
3364,Client341,http://localhost:12374/api/Client341,,false,3364,ApiGateway,Client,POST http://localhost:12370/api/ApiGateway63 GET http://localhost:12370/api/ApiGateway63 PUT http://localhost:12370/api/ApiGateway63 DELETE http://localhost:12370/api/ApiGateway63 
3365,Client342,http://localhost:12375/api/Client342,,false,3365,ApiGateway,Client,POST http://localhost:12370/api/ApiGateway63 GET http://localhost:12370/api/ApiGateway63 PUT http://localhost:12370/api/ApiGateway63 DELETE http://localhost:12370/api/ApiGateway63 
3366,Client343,http://localhost:12376/api/Client343,,false,3366,ApiGateway,Client,POST http://localhost:12370/api/ApiGateway63 GET http://localhost:12370/api/ApiGateway63 PUT http://localhost:12370/api/ApiGateway63 DELETE http://localhost:12370/api/ApiGateway63 
3367,Client344,http://localhost:12377/api/Client344,,false,3367,ApiGateway,Client,POST http://localhost:12370/api/ApiGateway63 GET http://localhost:12370/api/ApiGateway63 PUT http://localhost:12370/api/ApiGateway63 DELETE http://localhost:12370/api/ApiGateway63 
3368,Worker177,http://localhost:12378/api/Worker177,POST GET ,false,3368,ApiGateway,Worker,
3369,Worker178,http://localhost:12379/api/Worker178,POST GET ,false,3369,ApiGateway,Worker,
3370,ApiGateway64,http://localhost:12380/api/ApiGateway64,POST PUT GET DELETE ,false,3370,ApiGateway,ApiGateway,POST http://localhost:12389/api/Worker179 GET http://localhost:12389/api/Worker179 PUT http://localhost:12389/api/Worker179 DELETE http://localhost:12389/api/Worker179 POST http://localhost:12390/api/Worker180 GET http://localhost:12390/api/Worker180 PUT http://localhost:12390/api/Worker180 DELETE http://localhost:12390/api/Worker180 POST http://localhost:12391/api/Worker181 GET http://localhost:12391/api/Worker181 PUT http://localhost:12391/api/Worker181 DELETE http://localhost:12391/api/Worker181 
3371,Client345,http://localhost:12381/api/Client345,,false,3371,ApiGateway,Client,POST http://localhost:12380/api/ApiGateway64 GET http://localhost:12380/api/ApiGateway64 PUT http://localhost:12380/api/ApiGateway64 DELETE http://localhost:12380/api/ApiGateway64 
3372,Client346,http://localhost:12382/api/Client346,,false,3372,ApiGateway,Client,POST http://localhost:12380/api/ApiGateway64 GET http://localhost:12380/api/ApiGateway64 PUT http://localhost:12380/api/ApiGateway64 DELETE http://localhost:12380/api/ApiGateway64 
3373,Client347,http://localhost:12383/api/Client347,,false,3373,ApiGateway,Client,POST http://localhost:12380/api/ApiGateway64 GET http://localhost:12380/api/ApiGateway64 PUT http://localhost:12380/api/ApiGateway64 DELETE http://localhost:12380/api/ApiGateway64 
3374,Client348,http://localhost:12384/api/Client348,,false,3374,ApiGateway,Client,POST http://localhost:12380/api/ApiGateway64 GET http://localhost:12380/api/ApiGateway64 PUT http://localhost:12380/api/ApiGateway64 DELETE http://localhost:12380/api/ApiGateway64 
3375,Client349,http://localhost:12385/api/Client349,,false,3375,ApiGateway,Client,POST http://localhost:12380/api/ApiGateway64 GET http://localhost:12380/api/ApiGateway64 PUT http://localhost:12380/api/ApiGateway64 DELETE http://localhost:12380/api/ApiGateway64 
3376,Client350,http://localhost:12386/api/Client350,,false,3376,ApiGateway,Client,POST http://localhost:12380/api/ApiGateway64 GET http://localhost:12380/api/ApiGateway64 PUT http://localhost:12380/api/ApiGateway64 DELETE http://localhost:12380/api/ApiGateway64 
3377,Client351,http://localhost:12387/api/Client351,,false,3377,ApiGateway,Client,POST http://localhost:12380/api/ApiGateway64 GET http://localhost:12380/api/ApiGateway64 PUT http://localhost:12380/api/ApiGateway64 DELETE http://localhost:12380/api/ApiGateway64 
3378,Client352,http://localhost:12388/api/Client352,,false,3378,ApiGateway,Client,POST http://localhost:12380/api/ApiGateway64 GET http://localhost:12380/api/ApiGateway64 PUT http://localhost:12380/api/ApiGateway64 DELETE http://localhost:12380/api/ApiGateway64 
3379,Worker179,http://localhost:12389/api/Worker179,POST GET ,false,3379,ApiGateway,Worker,
3380,Worker180,http://localhost:12390/api/Worker180,POST GET ,false,3380,ApiGateway,Worker,
3381,Worker181,http://localhost:12391/api/Worker181,POST GET ,false,3381,ApiGateway,Worker,
3382,Client173,http://localhost:12392/api/Client173,GET POST ,false,3382,NoPattern,Client,PUT http://localhost:12393/api/worker201 POST http://localhost:12393/api/worker201 POST http://localhost:12395/api/worker202 
