id,microserviceName,URI,connectionTypes,duplicate,creationTime,pattern,role,connections
15,Worker12,http://localhost:9025/api/Worker12,POST PUT GET ,false,15,Consolidation,Worker,
16,Worker13,http://localhost:9026/api/Worker13,POST PUT GET ,false,16,Consolidation,Worker,
17,Worker14,http://localhost:9027/api/Worker14,POST PUT GET ,false,17,Consolidation,Worker,
18,Head3,http://localhost:9028/api/Head3,,false,18,Consolidation,Head,POST http://localhost:9029/api/Worker15 PUT http://localhost:9029/api/Worker15 GET http://localhost:9029/api/Worker15 POST http://localhost:9030/api/Worker16 PUT http://localhost:9030/api/Worker16 GET http://localhost:9030/api/Worker16 POST http://localhost:9031/api/Worker17 PUT http://localhost:9031/api/Worker17 GET http://localhost:9031/api/Worker17 POST http://localhost:9032/api/Worker18 PUT http://localhost:9032/api/Worker18 GET http://localhost:9032/api/Worker18 POST http://localhost:9033/api/Worker19 PUT http://localhost:9033/api/Worker19 GET http://localhost:9033/api/Worker19 
19,Worker15,http://localhost:9029/api/Worker15,POST PUT GET ,false,19,Consolidation,Worker,
20,Worker16,http://localhost:9030/api/Worker16,POST PUT GET ,false,20,Consolidation,Worker,
21,Worker17,http://localhost:9031/api/Worker17,POST PUT GET ,false,21,Consolidation,Worker,
22,Worker18,http://localhost:9032/api/Worker18,POST PUT GET ,false,22,Consolidation,Worker,
23,Worker19,http://localhost:9033/api/Worker19,POST PUT GET ,false,23,Consolidation,Worker,
24,Head4,http://localhost:9034/api/Head4,,false,24,Consolidation,Head,POST http://localhost:9035/api/Worker20 PUT http://localhost:9035/api/Worker20 GET http://localhost:9035/api/Worker20 POST http://localhost:9036/api/Worker21 PUT http://localhost:9036/api/Worker21 GET http://localhost:9036/api/Worker21 POST http://localhost:9037/api/Worker22 PUT http://localhost:9037/api/Worker22 GET http://localhost:9037/api/Worker22 POST http://localhost:9038/api/Worker23 PUT http://localhost:9038/api/Worker23 GET http://localhost:9038/api/Worker23 POST http://localhost:9039/api/Worker24 PUT http://localhost:9039/api/Worker24 GET http://localhost:9039/api/Worker24 POST http://localhost:9040/api/Worker25 PUT http://localhost:9040/api/Worker25 GET http://localhost:9040/api/Worker25 
25,Worker20,http://localhost:9035/api/Worker20,POST PUT GET ,false,25,Consolidation,Worker,
26,Worker21,http://localhost:9036/api/Worker21,POST PUT GET ,false,26,Consolidation,Worker,
27,Worker22,http://localhost:9037/api/Worker22,POST PUT GET ,false,27,Consolidation,Worker,
28,Worker23,http://localhost:9038/api/Worker23,POST PUT GET ,false,28,Consolidation,Worker,
29,Worker24,http://localhost:9039/api/Worker24,POST PUT GET ,false,29,Consolidation,Worker,
30,Worker25,http://localhost:9040/api/Worker25,POST PUT GET ,false,30,Consolidation,Worker,
31,Head5,http://localhost:9041/api/Head5,,false,31,Consolidation,Head,POST http://localhost:9042/api/Worker26 PUT http://localhost:9042/api/Worker26 GET http://localhost:9042/api/Worker26 POST http://localhost:9043/api/Worker27 PUT http://localhost:9043/api/Worker27 GET http://localhost:9043/api/Worker27 POST http://localhost:9044/api/Worker28 PUT http://localhost:9044/api/Worker28 GET http://localhost:9044/api/Worker28 POST http://localhost:9045/api/Worker29 PUT http://localhost:9045/api/Worker29 GET http://localhost:9045/api/Worker29 POST http://localhost:9046/api/Worker30 PUT http://localhost:9046/api/Worker30 GET http://localhost:9046/api/Worker30 POST http://localhost:9047/api/Worker31 PUT http://localhost:9047/api/Worker31 GET http://localhost:9047/api/Worker31 
32,Worker26,http://localhost:9042/api/Worker26,POST PUT GET ,false,32,Consolidation,Worker,
33,Worker27,http://localhost:9043/api/Worker27,POST PUT GET ,false,33,Consolidation,Worker,
34,Worker28,http://localhost:9044/api/Worker28,POST PUT GET ,false,34,Consolidation,Worker,
35,Worker29,http://localhost:9045/api/Worker29,POST PUT GET ,false,35,Consolidation,Worker,
36,Worker30,http://localhost:9046/api/Worker30,POST PUT GET ,false,36,Consolidation,Worker,
37,Worker31,http://localhost:9047/api/Worker31,POST PUT GET ,false,37,Consolidation,Worker,
38,Head6,http://localhost:9048/api/Head6,,false,38,Consolidation,Head,POST http://localhost:9049/api/Worker32 PUT http://localhost:9049/api/Worker32 GET http://localhost:9049/api/Worker32 POST http://localhost:9050/api/Worker33 PUT http://localhost:9050/api/Worker33 GET http://localhost:9050/api/Worker33 POST http://localhost:9051/api/Worker34 PUT http://localhost:9051/api/Worker34 GET http://localhost:9051/api/Worker34 
39,Worker32,http://localhost:9049/api/Worker32,POST PUT GET ,false,39,Consolidation,Worker,
40,Worker33,http://localhost:9050/api/Worker33,POST PUT GET ,false,40,Consolidation,Worker,
41,Worker34,http://localhost:9051/api/Worker34,POST PUT GET ,false,41,Consolidation,Worker,
42,Head7,http://localhost:9052/api/Head7,,false,42,Consolidation,Head,POST http://localhost:9053/api/Worker35 PUT http://localhost:9053/api/Worker35 GET http://localhost:9053/api/Worker35 POST http://localhost:9054/api/Worker36 PUT http://localhost:9054/api/Worker36 GET http://localhost:9054/api/Worker36 POST http://localhost:9055/api/Worker37 PUT http://localhost:9055/api/Worker37 GET http://localhost:9055/api/Worker37 POST http://localhost:9056/api/Worker38 PUT http://localhost:9056/api/Worker38 GET http://localhost:9056/api/Worker38 POST http://localhost:9057/api/Worker39 PUT http://localhost:9057/api/Worker39 GET http://localhost:9057/api/Worker39 POST http://localhost:9058/api/Worker40 PUT http://localhost:9058/api/Worker40 GET http://localhost:9058/api/Worker40 
43,Worker35,http://localhost:9053/api/Worker35,POST PUT GET ,false,43,Consolidation,Worker,
44,Worker36,http://localhost:9054/api/Worker36,POST PUT GET ,false,44,Consolidation,Worker,
45,Worker37,http://localhost:9055/api/Worker37,POST PUT GET ,false,45,Consolidation,Worker,
46,Worker38,http://localhost:9056/api/Worker38,POST PUT GET ,false,46,Consolidation,Worker,
47,Worker39,http://localhost:9057/api/Worker39,POST PUT GET ,false,47,Consolidation,Worker,
48,Worker40,http://localhost:9058/api/Worker40,POST PUT GET ,false,48,Consolidation,Worker,
49,Head8,http://localhost:9059/api/Head8,,false,49,Consolidation,Head,POST http://localhost:9060/api/Worker41 PUT http://localhost:9060/api/Worker41 GET http://localhost:9060/api/Worker41 POST http://localhost:9061/api/Worker42 PUT http://localhost:9061/api/Worker42 GET http://localhost:9061/api/Worker42 POST http://localhost:9062/api/Worker43 PUT http://localhost:9062/api/Worker43 GET http://localhost:9062/api/Worker43 POST http://localhost:9063/api/Worker44 PUT http://localhost:9063/api/Worker44 GET http://localhost:9063/api/Worker44 POST http://localhost:9064/api/Worker45 PUT http://localhost:9064/api/Worker45 GET http://localhost:9064/api/Worker45 POST http://localhost:9065/api/Worker46 PUT http://localhost:9065/api/Worker46 GET http://localhost:9065/api/Worker46 
50,Worker41,http://localhost:9060/api/Worker41,POST PUT GET ,false,50,Consolidation,Worker,
51,Worker42,http://localhost:9061/api/Worker42,POST PUT GET ,false,51,Consolidation,Worker,
52,Worker43,http://localhost:9062/api/Worker43,POST PUT GET ,false,52,Consolidation,Worker,
53,Worker44,http://localhost:9063/api/Worker44,POST PUT GET ,false,53,Consolidation,Worker,
54,Worker45,http://localhost:9064/api/Worker45,POST PUT GET ,false,54,Consolidation,Worker,
55,Worker46,http://localhost:9065/api/Worker46,POST PUT GET ,false,55,Consolidation,Worker,
56,Head9,http://localhost:9066/api/Head9,,false,56,Consolidation,Head,POST http://localhost:9067/api/Worker47 PUT http://localhost:9067/api/Worker47 GET http://localhost:9067/api/Worker47 POST http://localhost:9068/api/Worker48 PUT http://localhost:9068/api/Worker48 GET http://localhost:9068/api/Worker48 POST http://localhost:9069/api/Worker49 PUT http://localhost:9069/api/Worker49 GET http://localhost:9069/api/Worker49 POST http://localhost:9070/api/Worker50 PUT http://localhost:9070/api/Worker50 GET http://localhost:9070/api/Worker50 POST http://localhost:9071/api/Worker51 PUT http://localhost:9071/api/Worker51 GET http://localhost:9071/api/Worker51 POST http://localhost:9072/api/Worker52 PUT http://localhost:9072/api/Worker52 GET http://localhost:9072/api/Worker52 
57,Worker47,http://localhost:9067/api/Worker47,POST PUT GET ,false,57,Consolidation,Worker,
58,Worker48,http://localhost:9068/api/Worker48,POST PUT GET ,false,58,Consolidation,Worker,
59,Worker49,http://localhost:9069/api/Worker49,POST PUT GET ,false,59,Consolidation,Worker,
60,Worker50,http://localhost:9070/api/Worker50,POST PUT GET ,false,60,Consolidation,Worker,
61,Worker51,http://localhost:9071/api/Worker51,POST PUT GET ,false,61,Consolidation,Worker,
62,Worker52,http://localhost:9072/api/Worker52,POST PUT GET ,false,62,Consolidation,Worker,
63,Head10,http://localhost:9073/api/Head10,,false,63,Consolidation,Head,POST http://localhost:9074/api/Worker53 PUT http://localhost:9074/api/Worker53 GET http://localhost:9074/api/Worker53 POST http://localhost:9075/api/Worker54 PUT http://localhost:9075/api/Worker54 GET http://localhost:9075/api/Worker54 
64,Worker53,http://localhost:9074/api/Worker53,POST PUT GET ,false,64,Consolidation,Worker,
65,Worker54,http://localhost:9075/api/Worker54,POST PUT GET ,false,65,Consolidation,Worker,
66,Head11,http://localhost:9076/api/Head11,,false,66,Consolidation,Head,POST http://localhost:9077/api/Worker55 PUT http://localhost:9077/api/Worker55 GET http://localhost:9077/api/Worker55 POST http://localhost:9078/api/Worker56 PUT http://localhost:9078/api/Worker56 GET http://localhost:9078/api/Worker56 POST http://localhost:9079/api/Worker57 PUT http://localhost:9079/api/Worker57 GET http://localhost:9079/api/Worker57 POST http://localhost:9080/api/Worker58 PUT http://localhost:9080/api/Worker58 GET http://localhost:9080/api/Worker58 
67,Worker55,http://localhost:9077/api/Worker55,POST PUT GET ,false,67,Consolidation,Worker,
68,Worker56,http://localhost:9078/api/Worker56,POST PUT GET ,false,68,Consolidation,Worker,
69,Worker57,http://localhost:9079/api/Worker57,POST PUT GET ,false,69,Consolidation,Worker,
70,Worker58,http://localhost:9080/api/Worker58,POST PUT GET ,false,70,Consolidation,Worker,
71,Head12,http://localhost:9081/api/Head12,,false,71,Consolidation,Head,POST http://localhost:9082/api/Worker59 PUT http://localhost:9082/api/Worker59 GET http://localhost:9082/api/Worker59 POST http://localhost:9083/api/Worker60 PUT http://localhost:9083/api/Worker60 GET http://localhost:9083/api/Worker60 POST http://localhost:9084/api/Worker61 PUT http://localhost:9084/api/Worker61 GET http://localhost:9084/api/Worker61 POST http://localhost:9085/api/Worker62 PUT http://localhost:9085/api/Worker62 GET http://localhost:9085/api/Worker62 POST http://localhost:9086/api/Worker63 PUT http://localhost:9086/api/Worker63 GET http://localhost:9086/api/Worker63 
72,Worker59,http://localhost:9082/api/Worker59,POST PUT GET ,false,72,Consolidation,Worker,
73,Worker60,http://localhost:9083/api/Worker60,POST PUT GET ,false,73,Consolidation,Worker,
74,Worker61,http://localhost:9084/api/Worker61,POST PUT GET ,false,74,Consolidation,Worker,
75,Worker62,http://localhost:9085/api/Worker62,POST PUT GET ,false,75,Consolidation,Worker,
76,Worker63,http://localhost:9086/api/Worker63,POST PUT GET ,false,76,Consolidation,Worker,
77,Head13,http://localhost:9087/api/Head13,,false,77,Consolidation,Head,POST http://localhost:9088/api/Worker64 PUT http://localhost:9088/api/Worker64 GET http://localhost:9088/api/Worker64 POST http://localhost:9089/api/Worker65 PUT http://localhost:9089/api/Worker65 GET http://localhost:9089/api/Worker65 POST http://localhost:9090/api/Worker66 PUT http://localhost:9090/api/Worker66 GET http://localhost:9090/api/Worker66 POST http://localhost:9091/api/Worker67 PUT http://localhost:9091/api/Worker67 GET http://localhost:9091/api/Worker67 POST http://localhost:9092/api/Worker68 PUT http://localhost:9092/api/Worker68 GET http://localhost:9092/api/Worker68 
78,Worker64,http://localhost:9088/api/Worker64,POST PUT GET ,false,78,Consolidation,Worker,
79,Worker65,http://localhost:9089/api/Worker65,POST PUT GET ,false,79,Consolidation,Worker,
80,Worker66,http://localhost:9090/api/Worker66,POST PUT GET ,false,80,Consolidation,Worker,
81,Worker67,http://localhost:9091/api/Worker67,POST PUT GET ,false,81,Consolidation,Worker,
82,Worker68,http://localhost:9092/api/Worker68,POST PUT GET ,false,82,Consolidation,Worker,
83,Head14,http://localhost:9093/api/Head14,,false,83,Consolidation,Head,POST http://localhost:9094/api/Worker69 PUT http://localhost:9094/api/Worker69 GET http://localhost:9094/api/Worker69 POST http://localhost:9095/api/Worker70 PUT http://localhost:9095/api/Worker70 GET http://localhost:9095/api/Worker70 POST http://localhost:9096/api/Worker71 PUT http://localhost:9096/api/Worker71 GET http://localhost:9096/api/Worker71 
84,Worker69,http://localhost:9094/api/Worker69,POST PUT GET ,false,84,Consolidation,Worker,
85,Worker70,http://localhost:9095/api/Worker70,POST PUT GET ,false,85,Consolidation,Worker,
86,Worker71,http://localhost:9096/api/Worker71,POST PUT GET ,false,86,Consolidation,Worker,
87,Head15,http://localhost:9097/api/Head15,,false,87,Consolidation,Head,POST http://localhost:9098/api/Worker72 PUT http://localhost:9098/api/Worker72 GET http://localhost:9098/api/Worker72 POST http://localhost:9099/api/Worker73 PUT http://localhost:9099/api/Worker73 GET http://localhost:9099/api/Worker73 POST http://localhost:9100/api/Worker74 PUT http://localhost:9100/api/Worker74 GET http://localhost:9100/api/Worker74 POST http://localhost:9101/api/Worker75 PUT http://localhost:9101/api/Worker75 GET http://localhost:9101/api/Worker75 POST http://localhost:9102/api/Worker76 PUT http://localhost:9102/api/Worker76 GET http://localhost:9102/api/Worker76 
88,Worker72,http://localhost:9098/api/Worker72,POST PUT GET ,false,88,Consolidation,Worker,
89,Worker73,http://localhost:9099/api/Worker73,POST PUT GET ,false,89,Consolidation,Worker,
90,Worker74,http://localhost:9100/api/Worker74,POST PUT GET ,false,90,Consolidation,Worker,
91,Worker75,http://localhost:9101/api/Worker75,POST PUT GET ,false,91,Consolidation,Worker,
92,Worker76,http://localhost:9102/api/Worker76,POST PUT GET ,false,92,Consolidation,Worker,
93,Head16,http://localhost:9103/api/Head16,,false,93,Consolidation,Head,POST http://localhost:9104/api/Worker77 PUT http://localhost:9104/api/Worker77 GET http://localhost:9104/api/Worker77 POST http://localhost:9105/api/Worker78 PUT http://localhost:9105/api/Worker78 GET http://localhost:9105/api/Worker78 POST http://localhost:9106/api/Worker79 PUT http://localhost:9106/api/Worker79 GET http://localhost:9106/api/Worker79 POST http://localhost:9107/api/Worker80 PUT http://localhost:9107/api/Worker80 GET http://localhost:9107/api/Worker80 POST http://localhost:9108/api/Worker81 PUT http://localhost:9108/api/Worker81 GET http://localhost:9108/api/Worker81 
94,Worker77,http://localhost:9104/api/Worker77,POST PUT GET ,false,94,Consolidation,Worker,
95,Worker78,http://localhost:9105/api/Worker78,POST PUT GET ,false,95,Consolidation,Worker,
96,Worker79,http://localhost:9106/api/Worker79,POST PUT GET ,false,96,Consolidation,Worker,
97,Worker80,http://localhost:9107/api/Worker80,POST PUT GET ,false,97,Consolidation,Worker,
98,Worker81,http://localhost:9108/api/Worker81,POST PUT GET ,false,98,Consolidation,Worker,
99,Head17,http://localhost:9109/api/Head17,,false,99,Consolidation,Head,POST http://localhost:9110/api/Worker82 PUT http://localhost:9110/api/Worker82 GET http://localhost:9110/api/Worker82 POST http://localhost:9111/api/Worker83 PUT http://localhost:9111/api/Worker83 GET http://localhost:9111/api/Worker83 POST http://localhost:9112/api/Worker84 PUT http://localhost:9112/api/Worker84 GET http://localhost:9112/api/Worker84 POST http://localhost:9113/api/Worker85 PUT http://localhost:9113/api/Worker85 GET http://localhost:9113/api/Worker85 POST http://localhost:9114/api/Worker86 PUT http://localhost:9114/api/Worker86 GET http://localhost:9114/api/Worker86 
100,Worker82,http://localhost:9110/api/Worker82,POST PUT GET ,false,100,Consolidation,Worker,
101,Worker83,http://localhost:9111/api/Worker83,POST PUT GET ,false,101,Consolidation,Worker,
102,Worker84,http://localhost:9112/api/Worker84,POST PUT GET ,false,102,Consolidation,Worker,
103,Worker85,http://localhost:9113/api/Worker85,POST PUT GET ,false,103,Consolidation,Worker,
104,Worker86,http://localhost:9114/api/Worker86,POST PUT GET ,false,104,Consolidation,Worker,
105,Head18,http://localhost:9115/api/Head18,,false,105,Consolidation,Head,POST http://localhost:9116/api/Worker87 PUT http://localhost:9116/api/Worker87 GET http://localhost:9116/api/Worker87 POST http://localhost:9117/api/Worker88 PUT http://localhost:9117/api/Worker88 GET http://localhost:9117/api/Worker88 POST http://localhost:9118/api/Worker89 PUT http://localhost:9118/api/Worker89 GET http://localhost:9118/api/Worker89 POST http://localhost:9119/api/Worker90 PUT http://localhost:9119/api/Worker90 GET http://localhost:9119/api/Worker90 POST http://localhost:9120/api/Worker91 PUT http://localhost:9120/api/Worker91 GET http://localhost:9120/api/Worker91 
106,Worker87,http://localhost:9116/api/Worker87,POST PUT GET ,false,106,Consolidation,Worker,
107,Worker88,http://localhost:9117/api/Worker88,POST PUT GET ,false,107,Consolidation,Worker,
108,Worker89,http://localhost:9118/api/Worker89,POST PUT GET ,false,108,Consolidation,Worker,
109,Worker90,http://localhost:9119/api/Worker90,POST PUT GET ,false,109,Consolidation,Worker,
110,Worker91,http://localhost:9120/api/Worker91,POST PUT GET ,false,110,Consolidation,Worker,
111,Head19,http://localhost:9121/api/Head19,,false,111,Consolidation,Head,POST http://localhost:9122/api/Worker92 PUT http://localhost:9122/api/Worker92 GET http://localhost:9122/api/Worker92 POST http://localhost:9123/api/Worker93 PUT http://localhost:9123/api/Worker93 GET http://localhost:9123/api/Worker93 POST http://localhost:9124/api/Worker94 PUT http://localhost:9124/api/Worker94 GET http://localhost:9124/api/Worker94 POST http://localhost:9125/api/Worker95 PUT http://localhost:9125/api/Worker95 GET http://localhost:9125/api/Worker95 POST http://localhost:9126/api/Worker96 PUT http://localhost:9126/api/Worker96 GET http://localhost:9126/api/Worker96 POST http://localhost:9127/api/Worker97 PUT http://localhost:9127/api/Worker97 GET http://localhost:9127/api/Worker97 
112,Worker92,http://localhost:9122/api/Worker92,POST PUT GET ,false,112,Consolidation,Worker,
113,Worker93,http://localhost:9123/api/Worker93,POST PUT GET ,false,113,Consolidation,Worker,
114,Worker94,http://localhost:9124/api/Worker94,POST PUT GET ,false,114,Consolidation,Worker,
115,Worker95,http://localhost:9125/api/Worker95,POST PUT GET ,false,115,Consolidation,Worker,
116,Worker96,http://localhost:9126/api/Worker96,POST PUT GET ,false,116,Consolidation,Worker,
117,Worker97,http://localhost:9127/api/Worker97,POST PUT GET ,false,117,Consolidation,Worker,
118,Head20,http://localhost:9128/api/Head20,,false,118,Consolidation,Head,POST http://localhost:9129/api/Worker98 PUT http://localhost:9129/api/Worker98 GET http://localhost:9129/api/Worker98 POST http://localhost:9130/api/Worker99 PUT http://localhost:9130/api/Worker99 GET http://localhost:9130/api/Worker99 POST http://localhost:9131/api/Worker100 PUT http://localhost:9131/api/Worker100 GET http://localhost:9131/api/Worker100 POST http://localhost:9132/api/Worker101 PUT http://localhost:9132/api/Worker101 GET http://localhost:9132/api/Worker101 POST http://localhost:9133/api/Worker102 PUT http://localhost:9133/api/Worker102 GET http://localhost:9133/api/Worker102 POST http://localhost:9134/api/Worker103 PUT http://localhost:9134/api/Worker103 GET http://localhost:9134/api/Worker103 
119,Worker98,http://localhost:9129/api/Worker98,POST PUT GET ,false,119,Consolidation,Worker,
120,Worker99,http://localhost:9130/api/Worker99,POST PUT GET ,false,120,Consolidation,Worker,
121,Worker100,http://localhost:9131/api/Worker100,POST PUT GET ,false,121,Consolidation,Worker,
122,Worker101,http://localhost:9132/api/Worker101,POST PUT GET ,false,122,Consolidation,Worker,
123,Worker102,http://localhost:9133/api/Worker102,POST PUT GET ,false,123,Consolidation,Worker,
124,Worker103,http://localhost:9134/api/Worker103,POST PUT GET ,false,124,Consolidation,Worker,
125,Head21,http://localhost:9135/api/Head21,,false,125,Consolidation,Head,POST http://localhost:9136/api/Worker104 PUT http://localhost:9136/api/Worker104 GET http://localhost:9136/api/Worker104 POST http://localhost:9137/api/Worker105 PUT http://localhost:9137/api/Worker105 GET http://localhost:9137/api/Worker105 POST http://localhost:9138/api/Worker106 PUT http://localhost:9138/api/Worker106 GET http://localhost:9138/api/Worker106 POST http://localhost:9139/api/Worker107 PUT http://localhost:9139/api/Worker107 GET http://localhost:9139/api/Worker107 
126,Worker104,http://localhost:9136/api/Worker104,POST PUT GET ,false,126,Consolidation,Worker,
127,Worker105,http://localhost:9137/api/Worker105,POST PUT GET ,false,127,Consolidation,Worker,
128,Worker106,http://localhost:9138/api/Worker106,POST PUT GET ,false,128,Consolidation,Worker,
129,Worker107,http://localhost:9139/api/Worker107,POST PUT GET ,false,129,Consolidation,Worker,
130,Head22,http://localhost:9140/api/Head22,,false,130,Consolidation,Head,POST http://localhost:9141/api/Worker108 PUT http://localhost:9141/api/Worker108 GET http://localhost:9141/api/Worker108 POST http://localhost:9142/api/Worker109 PUT http://localhost:9142/api/Worker109 GET http://localhost:9142/api/Worker109 
131,Worker108,http://localhost:9141/api/Worker108,POST PUT GET ,false,131,Consolidation,Worker,
132,Worker109,http://localhost:9142/api/Worker109,POST PUT GET ,false,132,Consolidation,Worker,
133,Head23,http://localhost:9143/api/Head23,,false,133,Consolidation,Head,POST http://localhost:9144/api/Worker110 PUT http://localhost:9144/api/Worker110 GET http://localhost:9144/api/Worker110 POST http://localhost:9145/api/Worker111 PUT http://localhost:9145/api/Worker111 GET http://localhost:9145/api/Worker111 POST http://localhost:9146/api/Worker112 PUT http://localhost:9146/api/Worker112 GET http://localhost:9146/api/Worker112 POST http://localhost:9147/api/Worker113 PUT http://localhost:9147/api/Worker113 GET http://localhost:9147/api/Worker113 
134,Worker110,http://localhost:9144/api/Worker110,POST PUT GET ,false,134,Consolidation,Worker,
135,Worker111,http://localhost:9145/api/Worker111,POST PUT GET ,false,135,Consolidation,Worker,
136,Worker112,http://localhost:9146/api/Worker112,POST PUT GET ,false,136,Consolidation,Worker,
137,Worker113,http://localhost:9147/api/Worker113,POST PUT GET ,false,137,Consolidation,Worker,
138,Head24,http://localhost:9148/api/Head24,,false,138,Consolidation,Head,POST http://localhost:9149/api/Worker114 PUT http://localhost:9149/api/Worker114 GET http://localhost:9149/api/Worker114 POST http://localhost:9150/api/Worker115 PUT http://localhost:9150/api/Worker115 GET http://localhost:9150/api/Worker115 POST http://localhost:9151/api/Worker116 PUT http://localhost:9151/api/Worker116 GET http://localhost:9151/api/Worker116 POST http://localhost:9152/api/Worker117 PUT http://localhost:9152/api/Worker117 GET http://localhost:9152/api/Worker117 POST http://localhost:9153/api/Worker118 PUT http://localhost:9153/api/Worker118 GET http://localhost:9153/api/Worker118 POST http://localhost:9154/api/Worker119 PUT http://localhost:9154/api/Worker119 GET http://localhost:9154/api/Worker119 
139,Worker114,http://localhost:9149/api/Worker114,POST PUT GET ,false,139,Consolidation,Worker,
140,Worker115,http://localhost:9150/api/Worker115,POST PUT GET ,false,140,Consolidation,Worker,
141,Worker116,http://localhost:9151/api/Worker116,POST PUT GET ,false,141,Consolidation,Worker,
142,Worker117,http://localhost:9152/api/Worker117,POST PUT GET ,false,142,Consolidation,Worker,
143,Worker118,http://localhost:9153/api/Worker118,POST PUT GET ,false,143,Consolidation,Worker,
144,Worker119,http://localhost:9154/api/Worker119,POST PUT GET ,false,144,Consolidation,Worker,
