id,microserviceName,URI,connectionTypes,duplicate,creationTime,pattern,role,connections
2114,Worker194,http://localhost:11124/api/Worker194,POST PUT GET ,false,2114,Consolidation,Worker,
2115,Worker195,http://localhost:11125/api/Worker195,POST PUT GET ,false,2115,Consolidation,Worker,
2116,Head42,http://localhost:11126/api/Head42,,false,2116,Consolidation,Head,POST http://localhost:11127/api/Worker196 PUT http://localhost:11127/api/Worker196 GET http://localhost:11127/api/Worker196 POST http://localhost:11128/api/Worker197 PUT http://localhost:11128/api/Worker197 GET http://localhost:11128/api/Worker197 POST http://localhost:11129/api/Worker198 PUT http://localhost:11129/api/Worker198 GET http://localhost:11129/api/Worker198 
2117,Worker196,http://localhost:11127/api/Worker196,POST PUT GET ,false,2117,Consolidation,Worker,
2118,Worker197,http://localhost:11128/api/Worker197,POST PUT GET ,false,2118,Consolidation,Worker,
2119,Worker198,http://localhost:11129/api/Worker198,POST PUT GET ,false,2119,Consolidation,Worker,
2120,Head43,http://localhost:11130/api/Head43,,false,2120,Consolidation,Head,POST http://localhost:11131/api/Worker199 PUT http://localhost:11131/api/Worker199 GET http://localhost:11131/api/Worker199 POST http://localhost:11132/api/Worker200 PUT http://localhost:11132/api/Worker200 GET http://localhost:11132/api/Worker200 POST http://localhost:11133/api/Worker201 PUT http://localhost:11133/api/Worker201 GET http://localhost:11133/api/Worker201 
2121,Worker199,http://localhost:11131/api/Worker199,POST PUT GET ,false,2121,Consolidation,Worker,
2122,Worker200,http://localhost:11132/api/Worker200,POST PUT GET ,false,2122,Consolidation,Worker,
2123,Worker201,http://localhost:11133/api/Worker201,POST PUT GET ,false,2123,Consolidation,Worker,
2124,Head44,http://localhost:11134/api/Head44,,false,2124,Consolidation,Head,POST http://localhost:11135/api/Worker202 PUT http://localhost:11135/api/Worker202 GET http://localhost:11135/api/Worker202 POST http://localhost:11136/api/Worker203 PUT http://localhost:11136/api/Worker203 GET http://localhost:11136/api/Worker203 POST http://localhost:11137/api/Worker204 PUT http://localhost:11137/api/Worker204 GET http://localhost:11137/api/Worker204 POST http://localhost:11138/api/Worker205 PUT http://localhost:11138/api/Worker205 GET http://localhost:11138/api/Worker205 POST http://localhost:11139/api/Worker206 PUT http://localhost:11139/api/Worker206 GET http://localhost:11139/api/Worker206 POST http://localhost:11140/api/Worker207 PUT http://localhost:11140/api/Worker207 GET http://localhost:11140/api/Worker207 
2125,Worker202,http://localhost:11135/api/Worker202,POST PUT GET ,false,2125,Consolidation,Worker,
2126,Worker203,http://localhost:11136/api/Worker203,POST PUT GET ,false,2126,Consolidation,Worker,
2127,Worker204,http://localhost:11137/api/Worker204,POST PUT GET ,false,2127,Consolidation,Worker,
2128,Worker205,http://localhost:11138/api/Worker205,POST PUT GET ,false,2128,Consolidation,Worker,
2129,Worker206,http://localhost:11139/api/Worker206,POST PUT GET ,false,2129,Consolidation,Worker,
2130,Worker207,http://localhost:11140/api/Worker207,POST PUT GET ,false,2130,Consolidation,Worker,
2131,Head45,http://localhost:11141/api/Head45,,false,2131,Consolidation,Head,POST http://localhost:11142/api/Worker208 PUT http://localhost:11142/api/Worker208 GET http://localhost:11142/api/Worker208 POST http://localhost:11143/api/Worker209 PUT http://localhost:11143/api/Worker209 GET http://localhost:11143/api/Worker209 POST http://localhost:11144/api/Worker210 PUT http://localhost:11144/api/Worker210 GET http://localhost:11144/api/Worker210 POST http://localhost:11145/api/Worker211 PUT http://localhost:11145/api/Worker211 GET http://localhost:11145/api/Worker211 
2132,Worker208,http://localhost:11142/api/Worker208,POST PUT GET ,false,2132,Consolidation,Worker,
2133,Worker209,http://localhost:11143/api/Worker209,POST PUT GET ,false,2133,Consolidation,Worker,
2134,Worker210,http://localhost:11144/api/Worker210,POST PUT GET ,false,2134,Consolidation,Worker,
2135,Worker211,http://localhost:11145/api/Worker211,POST PUT GET ,false,2135,Consolidation,Worker,
2136,Head46,http://localhost:11146/api/Head46,,false,2136,Consolidation,Head,POST http://localhost:11147/api/Worker212 PUT http://localhost:11147/api/Worker212 GET http://localhost:11147/api/Worker212 POST http://localhost:11148/api/Worker213 PUT http://localhost:11148/api/Worker213 GET http://localhost:11148/api/Worker213 
2137,Worker212,http://localhost:11147/api/Worker212,POST PUT GET ,false,2137,Consolidation,Worker,
2138,Worker213,http://localhost:11148/api/Worker213,POST PUT GET ,false,2138,Consolidation,Worker,
2139,Head47,http://localhost:11149/api/Head47,,false,2139,Consolidation,Head,POST http://localhost:11150/api/Worker214 PUT http://localhost:11150/api/Worker214 GET http://localhost:11150/api/Worker214 POST http://localhost:11151/api/Worker215 PUT http://localhost:11151/api/Worker215 GET http://localhost:11151/api/Worker215 POST http://localhost:11152/api/Worker216 PUT http://localhost:11152/api/Worker216 GET http://localhost:11152/api/Worker216 POST http://localhost:11153/api/Worker217 PUT http://localhost:11153/api/Worker217 GET http://localhost:11153/api/Worker217 
2140,Worker214,http://localhost:11150/api/Worker214,POST PUT GET ,false,2140,Consolidation,Worker,
2141,Worker215,http://localhost:11151/api/Worker215,POST PUT GET ,false,2141,Consolidation,Worker,
2142,Worker216,http://localhost:11152/api/Worker216,POST PUT GET ,false,2142,Consolidation,Worker,
2143,Worker217,http://localhost:11153/api/Worker217,POST PUT GET ,false,2143,Consolidation,Worker,
2144,Head48,http://localhost:11154/api/Head48,,false,2144,Consolidation,Head,POST http://localhost:11155/api/Worker218 PUT http://localhost:11155/api/Worker218 GET http://localhost:11155/api/Worker218 POST http://localhost:11156/api/Worker219 PUT http://localhost:11156/api/Worker219 GET http://localhost:11156/api/Worker219 POST http://localhost:11157/api/Worker220 PUT http://localhost:11157/api/Worker220 GET http://localhost:11157/api/Worker220 
2145,Worker218,http://localhost:11155/api/Worker218,POST PUT GET ,false,2145,Consolidation,Worker,
2146,Worker219,http://localhost:11156/api/Worker219,POST PUT GET ,false,2146,Consolidation,Worker,
2147,Worker220,http://localhost:11157/api/Worker220,POST PUT GET ,false,2147,Consolidation,Worker,
2148,Head49,http://localhost:11158/api/Head49,,false,2148,Consolidation,Head,POST http://localhost:11159/api/Worker221 PUT http://localhost:11159/api/Worker221 GET http://localhost:11159/api/Worker221 POST http://localhost:11160/api/Worker222 PUT http://localhost:11160/api/Worker222 GET http://localhost:11160/api/Worker222 POST http://localhost:11161/api/Worker223 PUT http://localhost:11161/api/Worker223 GET http://localhost:11161/api/Worker223 
2149,Worker221,http://localhost:11159/api/Worker221,POST PUT GET ,false,2149,Consolidation,Worker,
2150,Worker222,http://localhost:11160/api/Worker222,POST PUT GET ,false,2150,Consolidation,Worker,
2151,Worker223,http://localhost:11161/api/Worker223,POST PUT GET ,false,2151,Consolidation,Worker,
2152,Head50,http://localhost:11162/api/Head50,,false,2152,Consolidation,Head,POST http://localhost:11163/api/Worker224 PUT http://localhost:11163/api/Worker224 GET http://localhost:11163/api/Worker224 POST http://localhost:11164/api/Worker225 PUT http://localhost:11164/api/Worker225 GET http://localhost:11164/api/Worker225 POST http://localhost:11165/api/Worker226 PUT http://localhost:11165/api/Worker226 GET http://localhost:11165/api/Worker226 POST http://localhost:11166/api/Worker227 PUT http://localhost:11166/api/Worker227 GET http://localhost:11166/api/Worker227 
2153,Worker224,http://localhost:11163/api/Worker224,POST PUT GET ,false,2153,Consolidation,Worker,
2154,Worker225,http://localhost:11164/api/Worker225,POST PUT GET ,false,2154,Consolidation,Worker,
2155,Worker226,http://localhost:11165/api/Worker226,POST PUT GET ,false,2155,Consolidation,Worker,
2156,Worker227,http://localhost:11166/api/Worker227,POST PUT GET ,false,2156,Consolidation,Worker,
2157,Head51,http://localhost:11167/api/Head51,,false,2157,Consolidation,Head,POST http://localhost:11168/api/Worker228 PUT http://localhost:11168/api/Worker228 GET http://localhost:11168/api/Worker228 POST http://localhost:11169/api/Worker229 PUT http://localhost:11169/api/Worker229 GET http://localhost:11169/api/Worker229 
2158,Worker228,http://localhost:11168/api/Worker228,POST PUT GET ,false,2158,Consolidation,Worker,
2159,Worker229,http://localhost:11169/api/Worker229,POST PUT GET ,false,2159,Consolidation,Worker,
2160,Head52,http://localhost:11170/api/Head52,,false,2160,Consolidation,Head,POST http://localhost:11171/api/Worker230 PUT http://localhost:11171/api/Worker230 GET http://localhost:11171/api/Worker230 POST http://localhost:11172/api/Worker231 PUT http://localhost:11172/api/Worker231 GET http://localhost:11172/api/Worker231 POST http://localhost:11173/api/Worker232 PUT http://localhost:11173/api/Worker232 GET http://localhost:11173/api/Worker232 POST http://localhost:11174/api/Worker233 PUT http://localhost:11174/api/Worker233 GET http://localhost:11174/api/Worker233 
2161,Worker230,http://localhost:11171/api/Worker230,POST PUT GET ,false,2161,Consolidation,Worker,
2162,Worker231,http://localhost:11172/api/Worker231,POST PUT GET ,false,2162,Consolidation,Worker,
2163,Worker232,http://localhost:11173/api/Worker232,POST PUT GET ,false,2163,Consolidation,Worker,
2164,Worker233,http://localhost:11174/api/Worker233,POST PUT GET ,false,2164,Consolidation,Worker,
2165,Head53,http://localhost:11175/api/Head53,,false,2165,Consolidation,Head,POST http://localhost:11176/api/Worker234 PUT http://localhost:11176/api/Worker234 GET http://localhost:11176/api/Worker234 POST http://localhost:11177/api/Worker235 PUT http://localhost:11177/api/Worker235 GET http://localhost:11177/api/Worker235 
2166,Worker234,http://localhost:11176/api/Worker234,POST PUT GET ,false,2166,Consolidation,Worker,
2167,Worker235,http://localhost:11177/api/Worker235,POST PUT GET ,false,2167,Consolidation,Worker,
2168,Head54,http://localhost:11178/api/Head54,,false,2168,Consolidation,Head,POST http://localhost:11179/api/Worker236 PUT http://localhost:11179/api/Worker236 GET http://localhost:11179/api/Worker236 POST http://localhost:11180/api/Worker237 PUT http://localhost:11180/api/Worker237 GET http://localhost:11180/api/Worker237 
2169,Worker236,http://localhost:11179/api/Worker236,POST PUT GET ,false,2169,Consolidation,Worker,
2170,Worker237,http://localhost:11180/api/Worker237,POST PUT GET ,false,2170,Consolidation,Worker,
2171,Client105,http://localhost:11181/api/Client105,GET ,false,2171,NoPattern,Client,POST http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 PUT http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 PUT http://localhost:11187/api/worker130 PUT http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 POST http://localhost:11186/api/worker129 DELETE http://localhost:11186/api/worker129 GET http://localhost:11186/api/worker129 GET http://localhost:11187/api/worker130 DELETE http://localhost:11187/api/worker130 POST http://localhost:11187/api/worker130 DELETE http://localhost:11190/api/worker131 GET http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 DELETE http://localhost:11187/api/worker130 GET http://localhost:11187/api/worker130 DELETE http://localhost:11190/api/worker131 GET http://localhost:11190/api/worker131 GET http://localhost:11186/api/worker129 PUT http://localhost:11186/api/worker129 DELETE http://localhost:11187/api/worker130 GET http://localhost:11187/api/worker130 POST http://localhost:11187/api/worker130 GET http://localhost:11190/api/worker131 POST http://localhost:11190/api/worker131 PUT http://localhost:11190/api/worker131 DELETE http://localhost:11193/api/worker132 GET http://localhost:11193/api/worker132 POST http://localhost:11193/api/worker132 PUT http://localhost:11193/api/worker132 POST http://localhost:11186/api/worker129 GET http://localhost:11186/api/worker129 DELETE http://localhost:11186/api/worker129 GET http://localhost:11187/api/worker130 PUT http://localhost:11190/api/worker131 DELETE http://localhost:11190/api/worker131 POST http://localhost:11190/api/worker131 GET http://localhost:11190/api/worker131 POST http://localhost:11193/api/worker132 GET http://localhost:11193/api/worker132 DELETE http://localhost:11193/api/worker132 PUT http://localhost:11186/api/worker129 GET http://localhost:11187/api/worker130 PUT http://localhost:11187/api/worker130 POST http://localhost:11187/api/worker130 PUT http://localhost:11190/api/worker131 POST http://localhost:11190/api/worker131 GET http://localhost:11190/api/worker131 POST http://localhost:11193/api/worker132 POST http://localhost:11195/api/worker133 GET http://localhost:11195/api/worker133 
2172,Client106,http://localhost:11182/api/Client106,GET PUT ,false,2172,NoPattern,Client,POST http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 PUT http://localhost:11187/api/worker130 PUT http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 PUT http://localhost:11186/api/worker129 PUT http://localhost:11187/api/worker130 POST http://localhost:11187/api/worker130 DELETE http://localhost:11186/api/worker129 GET http://localhost:11186/api/worker129 GET http://localhost:11187/api/worker130 DELETE http://localhost:11187/api/worker130 GET http://localhost:11190/api/worker131 DELETE http://localhost:11190/api/worker131 DELETE http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 DELETE http://localhost:11187/api/worker130 GET http://localhost:11187/api/worker130 DELETE http://localhost:11190/api/worker131 POST http://localhost:11186/api/worker129 DELETE http://localhost:11186/api/worker129 GET http://localhost:11186/api/worker129 PUT http://localhost:11187/api/worker130 GET http://localhost:11187/api/worker130 DELETE http://localhost:11190/api/worker131 GET http://localhost:11190/api/worker131 POST http://localhost:11190/api/worker131 POST http://localhost:11193/api/worker132 DELETE http://localhost:11193/api/worker132 PUT http://localhost:11193/api/worker132 DELETE http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 GET http://localhost:11186/api/worker129 DELETE http://localhost:11187/api/worker130 PUT http://localhost:11187/api/worker130 POST http://localhost:11187/api/worker130 GET http://localhost:11190/api/worker131 POST http://localhost:11190/api/worker131 DELETE http://localhost:11193/api/worker132 POST http://localhost:11186/api/worker129 GET http://localhost:11186/api/worker129 PUT http://localhost:11186/api/worker129 PUT http://localhost:11187/api/worker130 PUT http://localhost:11190/api/worker131 POST http://localhost:11190/api/worker131 POST http://localhost:11193/api/worker132 PUT http://localhost:11193/api/worker132 GET http://localhost:11195/api/worker133 
2173,Client107,http://localhost:11183/api/Client107,GET DELETE ,false,2173,NoPattern,Client,POST http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 PUT http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 PUT http://localhost:11187/api/worker130 POST http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 POST http://localhost:11186/api/worker129 PUT http://localhost:11187/api/worker130 DELETE http://localhost:11186/api/worker129 GET http://localhost:11186/api/worker129 DELETE http://localhost:11187/api/worker130 GET http://localhost:11187/api/worker130 POST http://localhost:11190/api/worker131 DELETE http://localhost:11190/api/worker131 GET http://localhost:11190/api/worker131 POST http://localhost:11186/api/worker129 DELETE http://localhost:11186/api/worker129 GET http://localhost:11186/api/worker129 DELETE http://localhost:11187/api/worker130 GET http://localhost:11187/api/worker130 POST http://localhost:11190/api/worker131 PUT http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 PUT http://localhost:11187/api/worker130 GET http://localhost:11187/api/worker130 PUT http://localhost:11190/api/worker131 PUT http://localhost:11193/api/worker132 DELETE http://localhost:11193/api/worker132 GET http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 POST http://localhost:11190/api/worker131 GET http://localhost:11190/api/worker131 DELETE http://localhost:11190/api/worker131 DELETE http://localhost:11193/api/worker132 GET http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 GET http://localhost:11187/api/worker130 PUT http://localhost:11187/api/worker130 GET http://localhost:11190/api/worker131 PUT http://localhost:11190/api/worker131 POST http://localhost:11190/api/worker131 PUT http://localhost:11193/api/worker132 GET http://localhost:11193/api/worker132 PUT http://localhost:11195/api/worker133 GET http://localhost:11195/api/worker133 POST http://localhost:11195/api/worker133 
2174,Client108,http://localhost:11184/api/Client108,GET POST PUT DELETE ,false,2174,NoPattern,Client,POST http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 PUT http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 PUT http://localhost:11187/api/worker130 PUT http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 POST http://localhost:11186/api/worker129 PUT http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 DELETE http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 GET http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 DELETE http://localhost:11187/api/worker130 GET http://localhost:11187/api/worker130 POST http://localhost:11190/api/worker131 GET http://localhost:11190/api/worker131 DELETE http://localhost:11190/api/worker131 DELETE http://localhost:11186/api/worker129 GET http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 DELETE http://localhost:11187/api/worker130 POST http://localhost:11187/api/worker130 DELETE http://localhost:11190/api/worker131 GET http://localhost:11190/api/worker131 DELETE http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 GET http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 GET http://localhost:11187/api/worker130 PUT http://localhost:11190/api/worker131 DELETE http://localhost:11190/api/worker131 DELETE http://localhost:11193/api/worker132 PUT http://localhost:11193/api/worker132 GET http://localhost:11193/api/worker132 POST http://localhost:11193/api/worker132 GET http://localhost:11186/api/worker129 GET http://localhost:11187/api/worker130 PUT http://localhost:11187/api/worker130 POST http://localhost:11187/api/worker130 DELETE http://localhost:11190/api/worker131 PUT http://localhost:11193/api/worker132 DELETE http://localhost:11193/api/worker132 GET http://localhost:11193/api/worker132 PUT http://localhost:11186/api/worker129 GET http://localhost:11187/api/worker130 GET http://localhost:11190/api/worker131 PUT http://localhost:11193/api/worker132 GET http://localhost:11195/api/worker133 POST http://localhost:11195/api/worker133 
2175,Client109,http://localhost:11185/api/Client109,GET PUT ,false,2175,NoPattern,Client,POST http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 PUT http://localhost:11186/api/worker129 PUT http://localhost:11187/api/worker130 POST http://localhost:11187/api/worker130 POST http://localhost:11186/api/worker129 PUT http://localhost:11186/api/worker129 PUT http://localhost:11187/api/worker130 POST http://localhost:11186/api/worker129 PUT http://localhost:11186/api/worker129 PUT http://localhost:11187/api/worker130 POST http://localhost:11187/api/worker130 DELETE http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 GET http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 DELETE http://localhost:11187/api/worker130 GET http://localhost:11187/api/worker130 GET http://localhost:11190/api/worker131 DELETE http://localhost:11186/api/worker129 GET http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 DELETE http://localhost:11187/api/worker130 POST http://localhost:11190/api/worker131 GET http://localhost:11190/api/worker131 POST http://localhost:11186/api/worker129 PUT http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 GET http://localhost:11190/api/worker131 POST http://localhost:11190/api/worker131 PUT http://localhost:11190/api/worker131 DELETE http://localhost:11190/api/worker131 POST http://localhost:11193/api/worker132 GET http://localhost:11193/api/worker132 PUT http://localhost:11193/api/worker132 PUT http://localhost:11186/api/worker129 POST http://localhost:11186/api/worker129 PUT http://localhost:11187/api/worker130 PUT http://localhost:11190/api/worker131 PUT http://localhost:11193/api/worker132 DELETE http://localhost:11193/api/worker132 GET http://localhost:11193/api/worker132 POST http://localhost:11193/api/worker132 POST http://localhost:11186/api/worker129 PUT http://localhost:11186/api/worker129 GET http://localhost:11186/api/worker129 POST http://localhost:11187/api/worker130 POST http://localhost:11190/api/worker131 POST http://localhost:11193/api/worker132 GET http://localhost:11195/api/worker133 POST http://localhost:11195/api/worker133 
2176,worker129,http://localhost:11186/api/worker129,POST ,false,2176,NoPattern,Worker,POST http://localhost:11181/api/Client105 POST http://localhost:11182/api/Client106 POST http://localhost:11183/api/Client107 POST http://localhost:11184/api/Client108 POST http://localhost:11185/api/Client109 POST http://localhost:11181/api/Client105 POST http://localhost:11182/api/Client106 POST http://localhost:11183/api/Client107 POST http://localhost:11184/api/Client108 POST http://localhost:11185/api/Client109 POST http://localhost:11181/api/Client105 PUT http://localhost:11181/api/Client105 PUT http://localhost:11182/api/Client106 POST http://localhost:11183/api/Client107 POST http://localhost:11184/api/Client108 PUT http://localhost:11184/api/Client108 PUT http://localhost:11185/api/Client109 PUT http://localhost:11188/api/Client110 POST http://localhost:11181/api/Client105 POST http://localhost:11182/api/Client106 POST http://localhost:11183/api/Client107 POST http://localhost:11184/api/Client108 POST http://localhost:11185/api/Client109 POST http://localhost:11188/api/Client110 POST http://localhost:11181/api/Client105 PUT http://localhost:11181/api/Client105 POST http://localhost:11182/api/Client106 PUT http://localhost:11182/api/Client106 PUT http://localhost:11183/api/Client107 POST http://localhost:11183/api/Client107 POST http://localhost:11184/api/Client108 PUT http://localhost:11184/api/Client108 PUT http://localhost:11185/api/Client109 PUT http://localhost:11188/api/Client110 POST http://localhost:11188/api/Client110 POST http://localhost:11189/api/Client111 POST http://localhost:11181/api/Client105 DELETE http://localhost:11181/api/Client105 POST http://localhost:11182/api/Client106 GET http://localhost:11182/api/Client106 DELETE http://localhost:11182/api/Client106 GET http://localhost:11183/api/Client107 DELETE http://localhost:11183/api/Client107 DELETE http://localhost:11184/api/Client108 GET http://localhost:11184/api/Client108 POST http://localhost:11184/api/Client108 POST http://localhost:11185/api/Client109 GET http://localhost:11185/api/Client109 POST http://localhost:11188/api/Client110 DELETE http://localhost:11189/api/Client111 POST http://localhost:11189/api/Client111 GET http://localhost:11189/api/Client111 POST http://localhost:11191/api/Client112 DELETE http://localhost:11191/api/Client112 DELETE http://localhost:11181/api/Client105 POST http://localhost:11181/api/Client105 GET http://localhost:11182/api/Client106 DELETE http://localhost:11182/api/Client106 POST http://localhost:11182/api/Client106 DELETE http://localhost:11183/api/Client107 GET http://localhost:11184/api/Client108 POST http://localhost:11184/api/Client108 POST http://localhost:11185/api/Client109 GET http://localhost:11185/api/Client109 DELETE http://localhost:11185/api/Client109 GET http://localhost:11188/api/Client110 DELETE http://localhost:11188/api/Client110 POST http://localhost:11189/api/Client111 DELETE http://localhost:11189/api/Client111 POST http://localhost:11191/api/Client112 POST http://localhost:11192/api/Client113 DELETE http://localhost:11192/api/Client113 GET http://localhost:11192/api/Client113 DELETE http://localhost:11181/api/Client105 PUT http://localhost:11181/api/Client105 POST http://localhost:11181/api/Client105 POST http://localhost:11182/api/Client106 GET http://localhost:11183/api/Client107 DELETE http://localhost:11184/api/Client108 GET http://localhost:11184/api/Client108 POST http://localhost:11184/api/Client108 PUT http://localhost:11184/api/Client108 GET http://localhost:11185/api/Client109 POST http://localhost:11185/api/Client109 DELETE http://localhost:11188/api/Client110 POST http://localhost:11188/api/Client110 PUT http://localhost:11188/api/Client110 GET http://localhost:11188/api/Client110 POST http://localhost:11189/api/Client111 GET http://localhost:11191/api/Client112 PUT http://localhost:11191/api/Client112 DELETE http://localhost:11191/api/Client112 POST http://localhost:11191/api/Client112 DELETE http://localhost:11192/api/Client113 GET http://localhost:11192/api/Client113 POST http://localhost:11192/api/Client113 PUT http://localhost:11192/api/Client113 POST http://localhost:11194/api/Client114 PUT http://localhost:11194/api/Client114 PUT http://localhost:11181/api/Client105 PUT http://localhost:11182/api/Client106 DELETE http://localhost:11183/api/Client107 PUT http://localhost:11184/api/Client108 DELETE http://localhost:11185/api/Client109 DELETE http://localhost:11188/api/Client110 GET http://localhost:11188/api/Client110 POST http://localhost:11188/api/Client110 PUT http://localhost:11188/api/Client110 PUT http://localhost:11189/api/Client111 POST http://localhost:11189/api/Client111 GET http://localhost:11189/api/Client111 PUT http://localhost:11191/api/Client112 DELETE http://localhost:11191/api/Client112 POST http://localhost:11192/api/Client113 PUT http://localhost:11194/api/Client114 POST http://localhost:11194/api/Client114 DELETE http://localhost:11194/api/Client114 PUT http://localhost:11181/api/Client105 POST http://localhost:11181/api/Client105 PUT http://localhost:11182/api/Client106 GET http://localhost:11182/api/Client106 POST http://localhost:11183/api/Client107 POST http://localhost:11184/api/Client108 GET http://localhost:11184/api/Client108 GET http://localhost:11185/api/Client109 POST http://localhost:11185/api/Client109 PUT http://localhost:11188/api/Client110 GET http://localhost:11188/api/Client110 POST http://localhost:11189/api/Client111 PUT http://localhost:11189/api/Client111 GET http://localhost:11191/api/Client112 PUT http://localhost:11191/api/Client112 GET http://localhost:11192/api/Client113 POST http://localhost:11192/api/Client113 PUT http://localhost:11194/api/Client114 GET http://localhost:11194/api/Client114 PUT http://localhost:11196/api/Client115 POST http://localhost:11196/api/Client115 
